,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
21,2018,Maserati,Ghibli_S_Q4, 49998, Houston, TX ,20207,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
22,2011,Maserati,GranTurismo_S, 40431, Fort Myers, FL ,39480,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,11
23,2019,Maserati,Levante_S_GranLusso, 59000, Oklahoma City, OK ,30800,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,9
24,2018,Maserati,Ghibli_Base, 41946, Jacksonville, FL ,33642,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
25,2017,Maserati,Ghibli_S_Q4, 33532, Irondale, AL ,71656,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,12
26,2018,Maserati,Ghibli_S_Q4_GranSport, 54995, San Ramon, CA ,13783,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,2
27,2018,Maserati,Ghibli_Base, 41995, Pelham, AL ,21861,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
28,2015,Maserati,Ghibli_S_Q4, 29957, Ocala, FL ,49244,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,19
29,2018,Maserati,Ghibli_S_Q4, 47000, Bedford, OH ,36037,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,8
30,2017,Maserati,Quattroporte_S, 41562, Pensacola, FL ,55907,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,13
31,2018,Maserati,Ghibli_S_Q4, 40992, San Antonio, TX ,53191,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
32,2018,Maserati,Ghibli_S_Q4, 45988, Middletown, RI ,34325,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,13
33,2018,Maserati,Quattroporte_S_Q4_GranSport, 61295, Whippany, NJ ,23179,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,10
34,2018,Maserati,Quattroporte_S_GranLusso, 55993, Palo Alto, CA ,17780,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,3
35,2018,Maserati,Ghibli_S_Q4_GranLusso, 45995, Little Ferry, NJ ,32214,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
36,2017,Maserati,Levante_S, 45995, West Park, FL ,42012,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
37,2020,Maserati,Levante_GranLusso, 68890, Tampa, FL ,6460,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
38,2018,Maserati,Levante, 46821, Miami, FL ,37967,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
39,2018,Maserati,Ghibli_S_Q4, 44990, Buford, GA ,44041,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
40,2018,Maserati,Ghibli_S_Q4_GranSport, 49983, Santa Monica, CA ,27551,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
41,2017,Maserati,GranTurismo_MC, 79950, Fallston, MD ,10161,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,9
42,2018,Maserati,Ghibli_S_Q4, 47997, Woodbridge, VA ,23000,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
43,2018,Maserati,GranTurismo_Sport, 84500, Whippany, NJ ,4764,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,4
44,2019,Maserati,Levante_GTS, 78905, Ocean, NJ ,3011,No Accident or Damage Reported,SUV,8_Cyl_3.8_L_,CARFAX 1-Owner,Personal Use,6
45,2017,Maserati,Levante_S, 47090, Jamaica, NY ,40507,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,15
46,2018,Maserati,Ghibli_S_Q4, 49998, Houston, TX ,20207,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
47,2011,Maserati,GranTurismo_S, 40431, Fort Myers, FL ,39480,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,11
48,2019,Maserati,Levante_S_GranLusso, 59000, Oklahoma City, OK ,30800,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,9
49,2018,Maserati,Ghibli_Base, 41946, Jacksonville, FL ,33642,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
50,2017,Maserati,Ghibli_S_Q4, 33532, Irondale, AL ,71656,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,12
51,2018,Maserati,Ghibli_S_Q4_GranSport, 54995, San Ramon, CA ,13783,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,2
52,2018,Maserati,Ghibli_Base, 41995, Pelham, AL ,21861,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
53,2015,Maserati,Ghibli_S_Q4, 29957, Ocala, FL ,49244,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,19
54,2018,Maserati,Ghibli_S_Q4, 47000, Bedford, OH ,36037,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,8
55,2017,Maserati,Quattroporte_S, 41562, Pensacola, FL ,55907,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,13
56,2018,Maserati,Ghibli_S_Q4, 40992, San Antonio, TX ,53191,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
57,2018,Maserati,Ghibli_S_Q4, 45988, Middletown, RI ,34325,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,13
58,2018,Maserati,Quattroporte_S_Q4_GranSport, 61295, Whippany, NJ ,23179,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,10
59,2018,Maserati,Quattroporte_S_GranLusso, 55993, Palo Alto, CA ,17780,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,3
60,2018,Maserati,Ghibli_S_Q4_GranLusso, 45995, Little Ferry, NJ ,32214,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
61,2017,Maserati,Levante_S, 45995, West Park, FL ,42012,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
62,2020,Maserati,Levante_GranLusso, 68890, Tampa, FL ,6460,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
63,2018,Maserati,Levante, 46821, Miami, FL ,37967,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
64,2018,Maserati,Ghibli_S_Q4, 44990, Buford, GA ,44041,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
65,2018,Maserati,Ghibli_S_Q4_GranSport, 49983, Santa Monica, CA ,27551,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
66,2017,Maserati,GranTurismo_MC, 79950, Fallston, MD ,10161,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,9
67,2018,Maserati,Ghibli_S_Q4, 47997, Woodbridge, VA ,23000,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
68,2018,Maserati,GranTurismo_Sport, 84500, Whippany, NJ ,4764,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,4
69,2019,Maserati,Levante_GTS, 78905, Ocean, NJ ,3011,No Accident or Damage Reported,SUV,8_Cyl_3.8_L_,CARFAX 1-Owner,Personal Use,6
70,2017,Maserati,Levante_S, 47090, Jamaica, NY ,40507,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,15
71,2018,Maserati,Ghibli_S_Q4, 49998, Houston, TX ,20207,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
72,2011,Maserati,GranTurismo_S, 40431, Fort Myers, FL ,39480,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,11
73,2019,Maserati,Levante_S_GranLusso, 59000, Oklahoma City, OK ,30800,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,9
74,2018,Maserati,Ghibli_Base, 41946, Jacksonville, FL ,33642,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
75,2017,Maserati,Ghibli_S_Q4, 33532, Irondale, AL ,71656,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,12
76,2018,Maserati,Ghibli_S_Q4_GranSport, 54995, San Ramon, CA ,13783,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,2
77,2018,Maserati,Ghibli_Base, 41995, Pelham, AL ,21861,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
78,2015,Maserati,Ghibli_S_Q4, 29957, Ocala, FL ,49244,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,19
79,2018,Maserati,Ghibli_S_Q4, 47000, Bedford, OH ,36037,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,8
80,2017,Maserati,Quattroporte_S, 41562, Pensacola, FL ,55907,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,13
81,2018,Maserati,Ghibli_S_Q4, 40992, San Antonio, TX ,53191,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
82,2018,Maserati,Ghibli_S_Q4, 45988, Middletown, RI ,34325,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,13
83,2018,Maserati,Quattroporte_S_Q4_GranSport, 61295, Whippany, NJ ,23179,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,10
84,2018,Maserati,Quattroporte_S_GranLusso, 55993, Palo Alto, CA ,17780,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,3
85,2018,Maserati,Ghibli_S_Q4_GranLusso, 45995, Little Ferry, NJ ,32214,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
86,2017,Maserati,Levante_S, 45995, West Park, FL ,42012,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
87,2020,Maserati,Levante_GranLusso, 68890, Tampa, FL ,6460,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
88,2018,Maserati,Levante, 46821, Miami, FL ,37967,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
89,2018,Maserati,Ghibli_S_Q4, 44990, Buford, GA ,44041,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
90,2018,Maserati,Ghibli_S_Q4_GranSport, 49983, Santa Monica, CA ,27551,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
91,2017,Maserati,GranTurismo_MC, 79950, Fallston, MD ,10161,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,9
92,2018,Maserati,Ghibli_S_Q4, 47997, Woodbridge, VA ,23000,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
93,2018,Maserati,GranTurismo_Sport, 84500, Whippany, NJ ,4764,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,4
94,2019,Maserati,Levante_GTS, 78905, Ocean, NJ ,3011,No Accident or Damage Reported,SUV,8_Cyl_3.8_L_,CARFAX 1-Owner,Personal Use,6
95,2017,Maserati,Levante_S, 47090, Jamaica, NY ,40507,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,15
96,2018,Maserati,Ghibli_S_Q4, 49998, Houston, TX ,20207,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
97,2011,Maserati,GranTurismo_S, 40431, Fort Myers, FL ,39480,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,11
98,2019,Maserati,Levante_S_GranLusso, 59000, Oklahoma City, OK ,30800,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,9
99,2018,Maserati,Ghibli_Base, 41946, Jacksonville, FL ,33642,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
100,2017,Maserati,Ghibli_S_Q4, 33532, Irondale, AL ,71656,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,12
101,2018,Maserati,Ghibli_S_Q4_GranSport, 54995, San Ramon, CA ,13783,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,2
102,2018,Maserati,Ghibli_Base, 41995, Pelham, AL ,21861,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
103,2015,Maserati,Ghibli_S_Q4, 29957, Ocala, FL ,49244,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,19
104,2018,Maserati,Ghibli_S_Q4, 47000, Bedford, OH ,36037,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,8
105,2017,Maserati,Quattroporte_S, 41562, Pensacola, FL ,55907,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,13
106,2018,Maserati,Ghibli_S_Q4, 40992, San Antonio, TX ,53191,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
107,2018,Maserati,Ghibli_S_Q4, 45988, Middletown, RI ,34325,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,13
108,2018,Maserati,Quattroporte_S_Q4_GranSport, 61295, Whippany, NJ ,23179,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,10
109,2018,Maserati,Quattroporte_S_GranLusso, 55993, Palo Alto, CA ,17780,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,3
110,2018,Maserati,Ghibli_S_Q4_GranLusso, 45995, Little Ferry, NJ ,32214,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
111,2017,Maserati,Levante_S, 45995, West Park, FL ,42012,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
112,2020,Maserati,Levante_GranLusso, 68890, Tampa, FL ,6460,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
113,2018,Maserati,Levante, 46821, Miami, FL ,37967,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
114,2018,Maserati,Ghibli_S_Q4, 44990, Buford, GA ,44041,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
115,2018,Maserati,Ghibli_S_Q4_GranSport, 49983, Santa Monica, CA ,27551,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
116,2017,Maserati,GranTurismo_MC, 79950, Fallston, MD ,10161,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,9
117,2018,Maserati,Ghibli_S_Q4, 47997, Woodbridge, VA ,23000,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
118,2018,Maserati,GranTurismo_Sport, 84500, Whippany, NJ ,4764,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,4
119,2019,Maserati,Levante_GTS, 78905, Ocean, NJ ,3011,No Accident or Damage Reported,SUV,8_Cyl_3.8_L_,CARFAX 1-Owner,Personal Use,6
120,2017,Maserati,Levante_S, 47090, Jamaica, NY ,40507,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,15
121,2018,Maserati,Ghibli_S_Q4, 49998, Houston, TX ,20207,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
122,2011,Maserati,GranTurismo_S, 40431, Fort Myers, FL ,39480,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,11
123,2019,Maserati,Levante_S_GranLusso, 59000, Oklahoma City, OK ,30800,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,9
124,2018,Maserati,Ghibli_Base, 41946, Jacksonville, FL ,33642,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
125,2017,Maserati,Ghibli_S_Q4, 33532, Irondale, AL ,71656,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,12
126,2018,Maserati,Ghibli_S_Q4_GranSport, 54995, San Ramon, CA ,13783,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,2
127,2018,Maserati,Ghibli_Base, 41995, Pelham, AL ,21861,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
128,2015,Maserati,Ghibli_S_Q4, 29957, Ocala, FL ,49244,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,19
129,2018,Maserati,Ghibli_S_Q4, 47000, Bedford, OH ,36037,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,8
130,2017,Maserati,Quattroporte_S, 41562, Pensacola, FL ,55907,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,13
131,2018,Maserati,Ghibli_S_Q4, 40992, San Antonio, TX ,53191,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
132,2018,Maserati,Ghibli_S_Q4, 45988, Middletown, RI ,34325,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,13
133,2018,Maserati,Quattroporte_S_Q4_GranSport, 61295, Whippany, NJ ,23179,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,10
134,2018,Maserati,Quattroporte_S_GranLusso, 55993, Palo Alto, CA ,17780,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,3
135,2018,Maserati,Ghibli_S_Q4_GranLusso, 45995, Little Ferry, NJ ,32214,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
136,2017,Maserati,Levante_S, 45995, West Park, FL ,42012,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
137,2020,Maserati,Levante_GranLusso, 68890, Tampa, FL ,6460,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
138,2018,Maserati,Levante, 46821, Miami, FL ,37967,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
139,2018,Maserati,Ghibli_S_Q4, 44990, Buford, GA ,44041,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
140,2018,Maserati,Ghibli_S_Q4_GranSport, 49983, Santa Monica, CA ,27551,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
141,2017,Maserati,GranTurismo_MC, 79950, Fallston, MD ,10161,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,9
142,2018,Maserati,Ghibli_S_Q4, 47997, Woodbridge, VA ,23000,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
