,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
57,2021,Audi,S6_Prestige, 85488, Englewood, NJ ,2338,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_2.9_L_,CARFAX 1-Owner,Personal Use,2
58,2017,Audi,Q7_Premium_Plus, 31995, Parsippany, NJ ,71060,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,14
59,2018,Audi,Q5_Premium_Plus, 35686, Secaucus, NJ ,20846,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
60,2018,Audi,Q5_Premium_Plus, 36495, New York, NY ,15572,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
61,2018,Audi,SQ5_Premium_Plus, 41905, North Brunswick, NJ ,36472,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
62,2008,Audi,A4, 7599, Woodbridge, NJ ,83918,No Accident or Damage Reported,Sedan,Red_Engine:_4_Cyl_2.0_L_,3+ Owners,Personal Use,14
63,2018,Audi,A4_Premium_Plus, 31300, Bloomfield, NJ ,23680,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
64,2020,Audi,Q5_Premium_Plus_45_Titanium, 43991, Smithtown, NY ,16656,No Accident or Damage Reported,SUV,4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
65,2019,Audi,A8_L, 58888, New York, NY ,24777,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,2-Owner,Personal Use,12
66,2019,Audi,Q7_Premium_Plus, 52304, Englewood, NJ ,10135,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
67,2019,Audi,A4_Premium_Plus, 33146, Trenton, NJ ,30496,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
68,2018,Audi,A5_Premium_Plus, 33777, Freehold, NJ ,49590,No Accident or Damage Reported,Hatchback,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
69,2018,Audi,Q5_Premium_Plus, 35488, Englewood, NJ ,36706,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
70,2019,Audi,S3_Premium_Plus, 33995, Parsippany, NJ ,43941,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,12
71,2021,Audi,Q3_Premium_Plus_45, 40990, Secaucus, NJ ,10890,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
72,2019,Audi,S4_Premium_Plus, 48997, Freehold, NJ ,17431,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,2
73,2018,Audi,Q5_Premium_Plus, 38990, Fairfield, CT ,21388,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
74,2019,Audi,Q5_Premium_Plus, 39495, New York, NY ,24936,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
75,2018,Audi,Q5_Premium_Plus, 38990, Fairfield, CT ,21388,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
76,2018,Audi,A5_Premium_Plus, 34388, Lakewood, NJ ,39801,No Accident or Damage Reported,Hatchback,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
77,2018,Audi,Q5_Premium_Plus, 38900, Fairfield, CT ,14745,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
78,2018,Audi,Q3_Premium_Plus, 26995, Massapequa, NY ,26748,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
79,2018,Audi,A6_Premium, 33688, New York, NY ,20528,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
80,2018,Audi,Q5_Premium_Plus, 38300, Fairfield, CT ,23537,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
81,2016,Audi,A6_Premium_Plus, 21698, Roselle, NJ ,66218,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,3+ Owners,Multiple Use,9
82,2018,Audi,Q3_Premium_Plus, 23632, Lynbrook, NY ,20176,Minor Damage,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
83,2020,Audi,RS3, 62995, New York, NY ,13368,No Accident or Damage Reported,Sedan,Green_Engine:_5_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
84,2019,Audi,Q8_Prestige, 59900, Englewood Cliffs, NJ ,50080,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.0_L_,2-Owner,Personal Use,9
85,2018,Audi,A3_Premium, 19495, New York, NY ,65975,Accident Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
86,2020,Audi,RS_Q8, 137298, Englewood, NJ ,8274,No Accident or Damage Reported,SUV,Silver_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,11
87,2018,Audi,Q5_Premium_Plus, 36991, Harriman, NY ,23925,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
88,2018,Audi,A6_Premium_Plus, 32000, Upper Saddle River, NJ ,20852,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
89,2018,Audi,A4_Premium_Plus, 23995, Valley Stream, NY ,41536,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
90,2021,Audi,RS7, 126595, Brooklyn, NY ,4624,No Accident or Damage Reported,Hatchback,White_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,3
91,2018,Audi,Q5_Premium_Plus, 35888, Englewood, NJ ,34847,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
92,2018,Audi,Q5_Premium_Plus, 33600, Upper Saddle River, NJ ,45845,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
93,2018,Audi,Q5_Premium_Plus, 35648, Englewood, NJ ,35675,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
94,2018,Audi,SQ5_Premium_Plus, 39888, West Islip, NY ,40706,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
95,2018,Audi,Q5_Premium_Plus, 37286, Secaucus, NJ ,10785,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
96,2019,Audi,A6_Premium_Plus, 43990, Great Neck, NY ,23870,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,9
97,2018,Audi,Q7_Premium_Plus, 39900, Florham Park, NJ ,42069,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
98,2019,Audi,Q7_Premium, 47995, New York, NY ,8587,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
99,2019,Audi,Q8_Premium_Plus, 61988, Green Brook, NJ ,34444,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
100,2018,Audi,Q7_Prestige, 38319, Linden, NJ ,77073,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,9
101,2019,Audi,Q5_Premium_Plus, 38495, Brooklyn, NY ,24104,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
102,2018,Audi,Q5_Premium_Plus, 34999, Princeton, NJ ,40280,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
103,2018,Audi,Q3_Premium_Plus, 30499, Princeton, NJ ,42564,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
104,2018,Audi,Q5_Premium, 28400, Upper Saddle River, NJ ,49304,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,11
105,2016,Audi,Q5_Premium_Plus, 18885, Hasbrouck Heights, NJ ,109452,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,8
106,2016,Audi,A5_Premium_Plus, 29950, Newton, NJ ,34222,No Accident or Damage Reported,Convertible,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
107,2018,Audi,S4_Premium_Plus, 34726, Jamaica, NY ,47677,Accident Reported,Sedan,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,9
108,2015,Audi,A4_Premium_Plus, 17898, Lindenhurst, NY ,68262,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,8
109,2018,Audi,A7_Premium_Plus, 40927, Lynbrook, NY ,47959,No Accident or Damage Reported,Hatchback,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Corporate Use,8
110,2016,Audi,A6_Premium_Plus, 24987, Morristown, NJ ,79319,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,14
111,2018,Audi,A4_Premium_Plus, 21990, Great Neck, NY ,105133,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,18
112,2011,Audi,A5_Premium_Plus, 10444, Hasbrouck Heights, NJ ,134811,No Accident or Damage Reported,Convertible,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,26
113,2018,Audi,Q7_Premium_Plus, 31490, Jamaica, NY ,72113,Major Damage,SUV,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,11
114,2018,Audi,A4_Premium_Plus, 32900, Nanuet, NY ,24605,No Accident or Damage Reported,Sedan,Green_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
115,2018,Audi,Q7_Premium_Plus, 38684, Flemington, NJ ,41385,Accident Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
116,2018,Audi,S5_Premium_Plus, 43900, Rahway, NJ ,36594,No Accident or Damage Reported,Hatchback,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
117,2018,Audi,Q3_Premium, 30000, Fairfield, CT ,27093,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
118,2018,Audi,Q7_Premium_Plus, 39588, New York, NY ,51243,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
119,2016,Audi,A7_Prestige, 41995, Edison, NJ ,32640,No Accident or Damage Reported,Hatchback,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,12
120,2018,Audi,A5_Premium_Plus, 33599, Ramsey, NJ ,44501,No Accident or Damage Reported,Hatchback,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
121,2020,Audi,A5_Premium_45, 39449, Huntington Station, NY ,11240,No Accident or Damage Reported,Coupe,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
122,2020,Audi,SQ7_Prestige, 87983, PARAMUS, NJ ,18472,No Accident or Damage Reported,SUV,Gray_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,5
123,2017,Audi,A4_Premium_Plus, 21995, Lindenhurst, NY ,62078,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,15
124,2018,Audi,Q7_Premium_Plus, 34926, Jamaica, NY ,68705,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,1
125,2018,Audi,S5_Prestige, 37778, Jamaica, NY ,59833,No Accident or Damage Reported,Hatchback,Black_Engine:_6_Cyl_3.0_L_,3+ Owners,Personal Use,3
126,2014,Audi,Q7, 18295, West Babylon, NY ,98936,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.0_L_,2-Owner,Personal Use,7
127,2019,Audi,Q8_Premium_Plus, 60495, Great Neck, NY ,16340,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,11
128,2018,Audi,A5_Premium_Plus, 33695, Great Neck, NY ,28292,No Accident or Damage Reported,Hatchback,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
129,2018,Audi,A6_Premium_Plus, 26998, Woodside, NY ,38514,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
130,2016,Audi,Q5_Premium, 14325, EATONTOWN, NJ ,164198,Accident/Minor Damage,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,25
131,2017,Audi,A8_L_Sport, 50900, Greenwich, CT ,28596,No Accident or Damage Reported,Sedan,Black_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,5
132,2018,Audi,Q5_Premium, 28995, Ramsey, NJ ,57929,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,11
133,2014,Audi,TTS_Prestige, 31995, Ramsey, NJ ,25744,No Accident or Damage Reported,Convertible,Gray_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,10
134,2018,Audi,A4_Premium, 26995, Jamaica, NY ,36071,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
135,2021,Audi,RS6, 134000, EATONTOWN, NJ ,7523,No Accident or Damage Reported,Wagon,Red_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,2
136,2019,Audi,A7_Premium_Plus, 58995, New York, NY ,17737,No Accident or Damage Reported,Hatchback,Brown_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,3
137,2018,Audi,S4_Premium_Plus, 41995, New York, NY ,28278,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,3
138,2017,Audi,A3_Premium_Plus, 23577, Freehold, NJ ,39265,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,2
139,2018,Audi,A6_Premium_Plus, 31449, New York, NY ,38899,Minor Damage,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,8
140,2018,Audi,Q3_Premium, 28600, Fairfield, CT ,37785,Minor Damage,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
141,2021,Audi,Q5_Premium_Plus_45, 46500, Paramus, NJ ,5750,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Lease Use,2
142,2018,Audi,Q7_Prestige, 41900, Rahway, NJ ,52816,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.0_L_,2-Owner,Personal Use,12
143,2018,Audi,A4_Premium_Plus, 29995, Totowa, NJ ,28798,Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
144,2019,Audi,S4_Premium_Plus, 43999, Bridgewater, NJ ,22641,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,15
145,2018,Audi,Q5_Premium_Plus, 33495, Great Neck, NY ,29875,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
