,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
29,2019,Acura,TLX_A-Spec, 34600, Bedford Hills, NY ,33147,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
30,2021,Acura,TLX_A-Spec, 42000, Woodside, NY ,20610,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,13
31,2018,Acura,TLX_Technology, 28895, Larchmont, NY ,17567,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
32,2018,Acura,MDX_Base, 31929, Wantagh, NY ,37031,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
33,2019,Acura,TLX_Base, 26953, Larchmont, NY ,35434,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
34,2019,Acura,TLX_A-Spec, 36875, Larchmont, NY ,10420,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
35,2018,Acura,MDX_Base, 32000, Woodside, NY ,40392,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
36,2019,Acura,RDX_Base, 34502, Bay Shore, NY ,12725,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
37,2019,Acura,RDX_Base, 32204, Roslyn, NY ,30063,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
38,2018,Acura,MDX_Technology, 36000, Rochelle Park, NJ ,27305,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
39,2018,Acura,MDX_Base, 34000, Scarsdale, NY ,19384,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
40,2019,Acura,RDX_Base, 32894, Bedford Hills, NY ,26998,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
41,2019,Acura,RDX_Technology, 33821, Roslyn, NY ,26500,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
42,2014,Acura,TL_Technology, 11999, Lakewood, NJ ,131858,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,17
43,2021,Acura,ILX_Premium, 30000, Scarsdale, NY ,1364,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,4
44,2019,Acura,MDX_Technology, 38500, Scarsdale, NY ,17015,No Accident or Damage Reported,SUV,Bronze_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
45,2020,Acura,TLX_Technology, 32200, Roslyn, NY ,10686,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
46,2019,Acura,TLX_Base, 27704, Larchmont, NY ,28772,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
47,2021,Acura,ILX_Premium, 28895, Larchmont, NY ,1005,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,3
48,2019,Acura,TLX_Base, 26929, Wantagh, NY ,15894,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
49,2019,Acura,TLX_A-Spec, 32875, Larchmont, NY ,7762,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,6
50,2019,Acura,TLX_Base, 26929, Wantagh, NY ,15894,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
51,2019,Acura,TLX_A-Spec, 32875, Larchmont, NY ,7762,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,6
52,2018,Acura,MDX_Technology, 34704, Larchmont, NY ,38702,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
53,2019,Acura,TLX_Base, 27299, Roslyn, NY ,19000,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
54,2018,Acura,MDX_Base, 32049, Roslyn, NY ,35436,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
55,2019,Acura,TLX_A-Spec, 28990, Bronx, NY ,19359,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
56,2018,Acura,MDX_Base, 31750, Bedford Hills, NY ,42315,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
57,2019,Acura,RDX_Base, 32808, Bedford Hills, NY ,38051,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
58,2018,Acura,ILX, 21155, Bedford Hills, NY ,17340,No Accident or Damage Reported,Sedan,4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,11
59,2019,Acura,RDX_Technology, 34250, Bedford Hills, NY ,43562,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,13
60,2020,Acura,RDX_Technology, 37500, Scarsdale, NY ,16897,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
61,2019,Acura,TLX_Base, 24500, Rochelle Park, NJ ,39840,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,3
62,2019,Acura,TLX_Base, 27400, Stamford, CT ,38201,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
63,2018,Acura,MDX_Advance, 38000, Rochelle Park, NJ ,44844,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
64,2019,Acura,MDX_Technology, 38500, Rochelle Park, NJ ,28757,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
65,2020,Acura,RDX, 42000, Scarsdale, NY ,12350,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
66,2019,Acura,RDX_Base, 32000, Scarsdale, NY ,34626,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
67,2019,Acura,RDX_Technology, 37738, Denville, NJ ,8146,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
68,2020,Acura,MDX_Technology_A-Spec, 47000, Scarsdale, NY ,9255,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,13
69,2019,Acura,MDX_Technology, 39000, Rochelle Park, NJ ,19745,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
70,2019,Acura,TLX_Technology, 28500, Scarsdale, NY ,43306,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
71,2019,Acura,MDX_Technology_A-Spec, 40854, Denville, NJ ,41292,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
72,2020,Acura,TLX_Base, 28450, Summit, NJ ,8124,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,3
73,2019,Acura,RDX_Base, 32500, Wayne, NJ ,34813,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
74,2018,Acura,ILX_Premium, 20990, Bronx, NY ,12324,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,5
75,2019,Acura,TLX_Technology, 31704, Larchmont, NY ,6877,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
76,2019,Acura,TLX_Technology, 30875, Larchmont, NY ,15288,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
77,2018,Acura,MDX_Base, 31929, Wantagh, NY ,40628,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
78,2019,Acura,RDX_Base, 32133, Roslyn, NY ,35721,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
79,2019,Acura,TLX_Base, 27998, Lawrence Township, NJ ,47226,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
80,2018,Acura,MDX_Advance, 39929, Wantagh, NY ,18818,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
81,2019,Acura,TLX_Base, 27633, Bedford Hills, NY ,31277,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
82,2019,Acura,TLX_Base, 26643, Bedford Hills, NY ,39584,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
83,2020,Acura,MDX_Technology, 43300, Bedford Hills, NY ,13483,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
84,2019,Acura,TLX_Base, 27000, Scarsdale, NY ,20124,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
85,2019,Acura,TLX_Base, 25900, Scarsdale, NY ,44129,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,14
86,2019,Acura,MDX_Base, 35750, Rochelle Park, NJ ,20357,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
87,2019,Acura,MDX_Technology, 38500, Rochelle Park, NJ ,30905,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
88,2019,Acura,MDX_Technology, 37998, Westbury, NY ,20790,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
89,2020,Acura,RDX, 42566, Ramsey, NJ ,13190,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
90,2019,Acura,MDX_Base, 36062, Denville, NJ ,26651,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
91,2018,Acura,MDX_Base, 33500, Scarsdale, NY ,13857,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
92,2019,Acura,MDX_Base, 35995, Bay Shore, NY ,25690,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
93,2019,Acura,MDX_Technology, 37628, West Caldwell, NJ ,22432,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
94,2019,Acura,TLX_A-Spec, 32732, Larchmont, NY ,62339,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,12
95,2019,Acura,RDX_Base, 31700, Wayne, NJ ,40442,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
96,2016,Acura,ILX_Premium, 15000, Rochelle Park, NJ ,105297,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,2-Owner,Personal Use,8
97,2018,Acura,MDX_Advance_Entertainment, 36990, Denville, NJ ,67849,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
98,2019,Acura,RDX, 38490, Denville, NJ ,41557,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
99,2019,Acura,MDX_Advance, 40502, Bedford Hills, NY ,34997,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,11
100,2020,Acura,MDX_Base, 37074, Bedford Hills, NY ,36624,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
101,2018,Acura,MDX_Base, 32500, Bedford Hills, NY ,32701,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
102,2018,Acura,MDX_Technology, 33000, Bedford Hills, NY ,48507,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,12
103,2019,Acura,MDX_Base, 32338, Roslyn, NY ,39488,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,11
104,2019,Acura,RDX_Advance, 37486, Pompton Plains, NJ ,13033,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
105,2017,Acura,MDX_Base, 28995, South Hackensack, NJ ,46570,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
106,2019,Acura,RDX_Technology, 33900, Scarsdale, NY ,34813,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,14
107,2019,Acura,TLX_Base, 23900, Scarsdale, NY ,48971,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,16
108,2017,Acura,MDX_Base, 29500, Rochelle Park, NJ ,40658,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,12
109,2019,Acura,RDX_Advance, 38595, Mount Kisco, NY ,17081,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
110,2018,Acura,MDX_Base, 32500, Scarsdale, NY ,31646,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
111,2018,Acura,MDX_Technology, 34000, Scarsdale, NY ,34026,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
112,2016,Acura,ILX_Premium, 19900, Scarsdale, NY ,15109,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,10
113,2020,Acura,MDX_Base, 40000, Woodside, NY ,8502,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Commercial Use,5
114,2018,Acura,RDX, 23800, Brooklyn, NY ,45098,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
115,2020,Acura,TLX_A-Spec, 34669, East Brunswick, NJ ,20274,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,7
116,2019,Acura,TLX_Base, 24300, Wayne, NJ ,30624,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,4
117,2020,Acura,MDX_Technology, 43995, Bay Shore, NY ,20904,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
118,2018,Acura,MDX_Technology, 34995, Bay Shore, NY ,41660,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
119,2020,Acura,RDX_Base, 38495, Bay Shore, NY ,13273,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
120,2019,Acura,RDX_Technology, 33176, Denville, NJ ,41354,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
121,2017,Acura,MDX_Technology, 28999, Jamaica, NY ,54000,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,12
122,2020,Acura,TLX_A-Spec, 33000, Woodside, NY ,11832,Accident Reported,Sedan,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,6
123,2019,Acura,TLX_A-Spec, 28929, Wantagh, NY ,17463,Accident Reported,Sedan,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,7
124,2019,Acura,RDX_Technology, 34445, Roslyn, NY ,11564,Accident/Minor Damage,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
125,2020,Acura,TLX_A-Spec, 32995, Copiague, NY ,34123,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
126,2019,Acura,ILX_Premium, 24888, Butler, NJ ,26853,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,3
127,2019,Acura,ILX_Premium, 19990, Jamaica, NY ,82857,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,16
128,2019,Acura,ILX_Premium, 21994, West Islip, NY ,39549,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,3
129,2016,Acura,ILX_Technology_Plus, 13997, Elizabeth, NJ ,104166,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,10
130,2013,Acura,MDX_Technology, 15888, EATONTOWN, NJ ,117043,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.7_L_,CARFAX 1-Owner,Personal Use,7
131,2014,Acura,MDX_Technology, 21500, Stamford, CT ,78753,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,3+ Owners,Personal Use,22
132,2019,Acura,RDX_Advance, 37995, Totowa, NJ ,26567,No Accident or Damage Reported,SUV,Bronze_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
133,2019,Acura,TLX_Base, 23500, Wayne, NJ ,51000,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,7
134,2019,Acura,RDX_Base, 33995, Wayne, NJ ,36025,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
135,2019,Acura,RDX, 37900, Wayne, NJ ,35341,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,15
136,2019,Acura,MDX_Advance, 41995, Lawrence Township, NJ ,38093,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,11
137,2018,Acura,ILX, 21495, East Brunswick, NJ ,19288,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,5
138,2019,Acura,RDX, 36777, Eatontown, NJ ,45421,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
139,2019,Acura,RDX_Base, 33997, East Brunswick, NJ ,32566,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
140,2020,Acura,MDX_Technology, 45495, Bay Shore, NY ,20112,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
141,2021,Acura,RDX_Technology, 44324, Watchung, NJ ,7461,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
142,2019,Acura,ILX, 22995, Bay Shore, NY ,32053,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,6
143,2019,Acura,MDX_Technology, 38995, Bay Shore, NY ,29793,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
144,2018,Acura,MDX_Base, 30000, Woodside, NY ,48479,Accident Reported,SUV,Red_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
145,2018,Acura,MDX_Advance, 38929, Wantagh, NY ,21000,Accident Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
146,2021,Acura,TLX_Technology, 38895, Larchmont, NY ,3550,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Commercial Use,1
147,2020,Acura,MDX_Technology, 45500, Woodside, NY ,6396,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Commercial Use,5
148,2014,Acura,MDX_Technology_Entertainment, 20995, Lindenhurst, NY ,78179,No Accident or Damage Reported,SUV,Burgundy_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,15
149,2001,Acura,MDX_Touring, 5899, West Milford, NJ ,145865,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,3+ Owners,Personal Use,9
