,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
14,2017,Dodge,Durango_GT, 27999, Old Bridge, NJ ,63853,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,9
15,2020,Dodge,Challenger_R/T, 37469, Flemington, NJ ,9713,No Accident or Damage Reported,Coupe,Blue_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,4
16,2018,Dodge,Charger_Daytona, 39480, Jericho, NY ,15913,No Accident or Damage Reported,Sedan,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
17,2018,Dodge,Challenger_R/T_Plus, 35980, Jericho, NY ,19009,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,5
18,2018,Dodge,Durango_SXT, 29995, Rockaway, NJ ,31119,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
19,2018,Dodge,Journey_Crossroad, 19995, Westbury, NY ,35153,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,2
20,2018,Dodge,Durango_SRT, 56995, Saint James, NY ,34544,No Accident or Damage Reported,SUV,White_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,7
21,2019,Dodge,Durango_R/T, 43988, Eatontown, NJ ,13570,No Accident or Damage Reported,SUV,Red_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
22,2019,Dodge,Challenger_SXT, 29003, Yonkers, NY ,43447,No Accident or Damage Reported,Coupe,Orange_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,3
23,2018,Dodge,Durango_SXT, 28995, Cranbury, NJ ,32583,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
24,2019,Dodge,Durango_GT, 39000, East Brunswick, NJ ,12185,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,8
25,2019,Dodge,Challenger_GT, 32995, Edison, NJ ,8561,No Accident or Damage Reported,Coupe,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,8
26,2020,Dodge,Charger_R/T_Scat_Pack, 40988, Valley Stream, NY ,26486,No Accident or Damage Reported,Sedan,Gray_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,4
27,2016,Dodge,Charger_SXT, 22250, Morristown, NJ ,73669,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,10
28,2020,Dodge,Charger_R/T_Scat_Pack, 42495, Robbinsville, NJ ,26191,No Accident or Damage Reported,Sedan,Red_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,3
29,2020,Dodge,Durango_SXT, 34912, East Hanover, NJ ,19030,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,7
30,2019,Dodge,Challenger_GT, 30995, Jamaica, NY ,16490,No Accident or Damage Reported,Coupe,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
31,2019,Dodge,Durango_SXT, 30900, Amityville, NY ,29063,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,8
32,2019,Dodge,Charger_R/T_Scat_Pack, 44995, Robbinsville, NJ ,11490,No Accident or Damage Reported,Sedan,White_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,3
33,2019,Dodge,Durango_GT_Plus, 36810, Ocean, NJ ,26120,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,8
34,2018,Dodge,Durango_GT, 32900, Nanuet, NY ,18885,Accident/Minor Damage,SUV,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,5
35,2018,Dodge,Durango_SXT, 30588, Lakewood, NJ ,23432,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,7
36,2020,Dodge,Challenger_R/T_Scat_Pack_Widebody, 51295, Robbinsville, NJ ,9265,No Accident or Damage Reported,Coupe,Blue_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,1
37,2018,Dodge,Durango_GT, 32995, Saint James, NY ,57609,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,20
38,2018,Dodge,Charger_GT, 32665, Farmingdale, NY ,8908,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
39,2020,Dodge,Charger_R/T_Scat_Pack, 47456, Jersey City, NJ ,16220,No Accident or Damage Reported,Sedan,Red_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,5
40,2018,Dodge,Durango_GT, 32388, Flemington, NJ ,88729,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,8
41,2018,Dodge,Challenger_SRT_392, 47995, Lakewood, NJ ,14509,No Accident or Damage Reported,Coupe,Green_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,2
42,2018,Dodge,Charger_R/T_Scat_Pack, 42500, Amityville, NY ,36822,No Accident or Damage Reported,Sedan,White_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,5
43,2018,Dodge,Challenger_SRT_Hellcat_Widebody, 65000, Eatontown, NJ ,22585,No Accident or Damage Reported,Coupe,Red_Engine:_8_Cyl_6.2_L_,CARFAX 1-Owner,Personal Use,15
44,2018,Dodge,Charger_R/T_Scat_Pack, 41900, Amityville, NY ,42910,No Accident or Damage Reported,Sedan,8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,9
45,2018,Dodge,Charger_GT, 32555, Bayside, NY ,4912,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,1
46,2017,Dodge,Journey_SE, 14000, Eatontown, NJ ,86274,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,6
47,2020,Dodge,Challenger_R/T, 36600, Nanuet, NY ,15388,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,8
48,2016,Dodge,Challenger_SRT_Hellcat, 60877, West Long Branch, NJ ,4314,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_6.2_L_,CARFAX 1-Owner,Vehicle Use,3
49,2018,Dodge,Challenger_R/T_Scat_Pack, 36988, Valley Stream, NY ,41806,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,8
50,2015,Dodge,Challenger_R/T, 25995, South Amboy, NJ ,80487,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_5.7_L_,3+ Owners,Personal Use,7
51,2018,Dodge,Durango_SXT_Plus, 30900, Freehold, NJ ,27056,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,1
52,2019,Dodge,Durango_R/T, 41448, Shrewsbury, NJ ,40200,No Accident or Damage Reported,SUV,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
53,2018,Dodge,Challenger_GT, 32988, Butler, NJ ,21748,No Accident or Damage Reported,Coupe,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,11
54,2018,Dodge,Challenger_R/T, 40413, Saint James, NY ,25141,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,14
55,2019,Dodge,Charger_R/T, 35995, Saint James, NY ,35041,No Accident or Damage Reported,Sedan,Blue_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,9
56,2018,Dodge,Charger_R/T_Scat_Pack, 44595, Farmingdale, NY ,19765,No Accident or Damage Reported,Sedan,Orange_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,5
57,2018,Dodge,Durango_SXT, 28991, Little Falls, NJ ,33541,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
58,2018,Dodge,Challenger_GT, 31997, White Plains, NY ,45443,No Accident or Damage Reported,Coupe,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,1
59,2018,Dodge,Charger_GT, 31900, Amityville, NY ,41430,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,9
60,2018,Dodge,Charger_GT, 31900, Amityville, NY ,33089,No Accident or Damage Reported,Sedan,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,10
61,2019,Dodge,Challenger_GT, 33980, Jericho, NY ,10033,No Accident or Damage Reported,Coupe,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
62,2018,Dodge,Durango_SXT_Plus, 27900, Freehold, NJ ,67329,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,7
63,2015,Dodge,Challenger_R/T_Scat_Pack, 34995, Lakewood, NJ ,43879,No Accident or Damage Reported,Coupe,Gray_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,7
64,2019,Dodge,Durango_R/T, 46995, Rockaway, NJ ,19021,No Accident or Damage Reported,SUV,Blue_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,5
65,2013,Dodge,Challenger_Rallye_Redline, 19995, SADDLE BROOK, NJ ,57988,No Accident or Damage Reported,Coupe,Black_Engine:_6_Cyl_3.6_L_,2-Owner,Personal Use,23
66,2018,Dodge,Charger_GT, 31100, Nanuet, NY ,22712,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
67,2018,Dodge,Charger_GT, 27900, Hazlet, NJ ,48090,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,0
68,2020,Dodge,Charger_R/T_Scat_Pack, 47995, Huntington Station, NY ,4026,No Accident or Damage Reported,Sedan,White_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,3
69,2018,Dodge,Charger_SXT_Plus, 21949, Woodside, NY ,36994,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,9
70,2019,Dodge,Charger_R/T_Scat_Pack, 43490, Valley Stream, NY ,20049,No Accident or Damage Reported,Sedan,Blue_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,3
71,2018,Dodge,Durango_SXT, 29995, Brooklyn, NY ,25188,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,5
72,2018,Dodge,Durango_SXT, 28823, Saint James, NY ,33460,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,8
73,2018,Dodge,Challenger_T/A_392, 44995, Wall Township, NJ ,10987,No Accident or Damage Reported,Coupe,Gray_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,10
74,2018,Dodge,Charger_R/T_Scat_Pack, 39495, Commack, NY ,32231,No Accident or Damage Reported,Sedan,Blue_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,5
75,2019,Dodge,Charger_R/T_Scat_Pack, 43490, Valley Stream, NY ,20049,No Accident or Damage Reported,Sedan,Blue_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,3
76,2019,Dodge,Durango_GT, 38495, Hackettstown, NJ ,11959,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,3
77,2018,Dodge,Durango_SRT, 54995, Hackettstown, NJ ,44495,No Accident or Damage Reported,SUV,Silver_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,10
78,2019,Dodge,Durango_GT, 37698, Hackettstown, NJ ,25311,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,8
79,2019,Dodge,Challenger_R/T_Scat_Pack, 44989, Hackettstown, NJ ,1888,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,2
80,2020,Dodge,Durango_GT, 38382, Hackettstown, NJ ,35105,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
81,2018,Dodge,Durango_SXT, 29995, Hackettstown, NJ ,44005,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,7
82,2019,Dodge,Challenger_R/T_Scat_Pack, 43590, Pleasantville, NY,932,No Accident or Damage Reported,Coupe,Green_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,1
83,2019,Dodge,Challenger_R/T, 36480, Jericho, NY ,25825,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_5.7_L_,2-Owner,Personal Use,7
84,2018,Dodge,Charger_GT, 28750, North Plainfield, NJ ,20029,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
85,2020,Dodge,Durango_R/T, 46000, Nanuet, NY ,16123,No Accident or Damage Reported,SUV,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
86,2020,Dodge,Charger_R/T_Scat_Pack, 49995, Jamaica, NY ,11986,No Accident or Damage Reported,Sedan,Red_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,6
87,2018,Dodge,Charger_R/T_Scat_Pack, 44500, Amityville, NY ,27540,No Accident or Damage Reported,Sedan,Silver_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,2
88,2020,Dodge,Charger_SRT_Hellcat_Widebody, 68495, Linden, NJ ,9010,No Accident or Damage Reported,Sedan,White_Engine:_8_Cyl_6.2_L_,CARFAX 1-Owner,Corporate Use,3
89,2018,Dodge,Durango_SXT, 26444, Linden, NJ ,56354,Minor Damage,SUV,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,2
90,2018,Dodge,Durango_GT, 34497, Lebanon, NJ ,49840,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
91,2018,Dodge,Durango_GT, 30900, Amityville, NY ,58517,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,15
92,2018,Dodge,Charger_GT, 27490, Valley Stream, NY ,44204,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,9
93,2017,Dodge,Challenger_SXT, 22995, Wall Township, NJ ,64643,No Accident or Damage Reported,Coupe,Orange_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,14
94,2018,Dodge,Durango_GT, 28988, Wharton, NJ ,45073,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,7
95,2018,Dodge,Challenger_R/T_Scat_Pack, 39964, Wantagh, NY ,28444,No Accident or Damage Reported,Coupe,Red_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,8
96,2019,Dodge,Challenger_SXT, 27990, Forest Hills, NY ,46284,No Accident or Damage Reported,Coupe,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,8
97,2012,Dodge,Challenger_SRT8_392, 37888, Bronx, NY ,3105,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,5
98,2017,Dodge,Journey_SE, 14995, Point Pleasant Boro, NJ ,92909,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,19
99,2018,Dodge,Durango_SXT, 29354, Fair Lawn, NJ ,26849,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,7
100,2018,Dodge,Charger_Daytona_392, 39991, Little Falls, NJ ,45911,Damage Reported,Sedan,Red_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,17
101,2020,Dodge,Charger_R/T_Scat_Pack, 43750, Woodside, NY ,8782,No Accident or Damage Reported,Sedan,Purple_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,2
102,2017,Dodge,Challenger_R/T_392_Scat_Pack_Shaker, 32495, Newark, NJ ,49142,No Accident or Damage Reported,Coupe,Gray_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,13
103,2018,Dodge,Durango_Citadel, 32495, Westbury, NY ,41853,Accident Reported,SUV,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,11
104,2020,Dodge,Charger_R/T_Scat_Pack, 49218, PARAMUS, NJ ,4310,No Accident or Damage Reported,Sedan,Silver_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,3
105,2019,Dodge,Grand_Caravan, 17995, East Windsor, NJ ,95309,No Accident or Damage Reported,Minivan,Burgundy_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,11
106,2019,Dodge,Durango_SXT, 31988, Green Brook, NJ ,32259,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,9
107,2020,Dodge,Charger_R/T_Scat_Pack, 46995, Ramsey, NJ ,11750,No Accident or Damage Reported,Sedan,Black_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,3
108,2018,Dodge,Challenger_GT, 31995, Robbinsville, NJ ,22091,No Accident or Damage Reported,Coupe,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,1
109,2016,Dodge,Challenger_R/T, 31925, Flemington, NJ ,37665,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_5.7_L_,2-Owner,Personal Use,10
110,2018,Dodge,Challenger_T/A_Plus, 38850, Franklin Square, NY ,1794,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Corporate Use,5
111,2015,Dodge,Challenger_R/T_Plus, 27999, Ramsey, NJ ,62075,No Accident or Damage Reported,Coupe,Gray_Engine:_8_Cyl_5.7_L_,2-Owner,Personal Use,17
112,2018,Dodge,Charger_R/T_Scat_Pack, 39850, Franklin Square, NY ,34751,Accident Reported,Sedan,Blue_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,9
113,2019,Dodge,Charger_SXT, 21559, Irvington, NJ ,34673,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Rental Use,1
114,2016,Dodge,Journey_SXT, 12999, Jamaica, NY ,81000,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.6_L_,2-Owner,Personal Use,3
115,2018,Dodge,Charger_R/T_392, 47918, Greenvale, NY ,20572,No Accident or Damage Reported,Sedan,White_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,5
116,2015,Dodge,Challenger_SRT_Hellcat, 57551, Madison, NJ ,13915,No Accident or Damage Reported,Coupe,Red_Engine:_8_Cyl_6.2_L_,CARFAX 1-Owner,Personal Use,7
117,2019,Dodge,Charger_R/T_Scat_Pack, 45998, Lakewood, NJ ,28839,No Accident or Damage Reported,Sedan,Black_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,8
118,2016,Dodge,Charger_SXT, 20887, East Meadow, NY ,95287,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.6_L_,2-Owner,Personal Use,15
119,2018,Dodge,Challenger_R/T, 28295, Newark, NJ ,31180,No Accident or Damage Reported,Coupe,Red_Engine:_8_Cyl_5.7_L_,2-Owner,Personal Use,3
120,2018,Dodge,Challenger_GT, 31996, Morristown, NJ ,20028,No Accident or Damage Reported,Coupe,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,5
121,2016,Dodge,Challenger_SXT, 23700, Hazlet, NJ ,46152,No Accident or Damage Reported,Coupe,Black_Engine:_6_Cyl_3.6_L_,2-Owner,Personal Use,7
122,2018,Dodge,Challenger_GT, 30686, Farmingdale, NY ,39018,No Accident or Damage Reported,Coupe,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
123,2019,Dodge,Durango_R/T, 35450, Bronx, NY ,51694,No Accident or Damage Reported,SUV,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
124,2020,Dodge,Durango_R/T, 42395, Elmwood Park, NJ ,22606,No Accident or Damage Reported,SUV,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,4
125,2018,Dodge,Charger_SXT, 19990, Great Neck, NY ,41365,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,3
126,2020,Dodge,Durango_R/T, 42395, Elmwood Park, NJ ,22606,No Accident or Damage Reported,SUV,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,4
127,2017,Dodge,Durango_GT, 25795, Ramsey, NJ ,85055,Minor Damage,SUV,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,11
128,2018,Dodge,Charger_R/T_Scat_Pack, 39995, Woodside, NY ,25294,No Accident or Damage Reported,Sedan,Gray_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,2
129,2018,Dodge,Durango_R/T, 37988, Valley Stream, NY ,47499,No Accident or Damage Reported,SUV,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,11
130,2020,Dodge,Challenger_R/T_Scat_Pack, 45995, Lakewood, NJ ,11571,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,3
131,2016,Dodge,Durango_Limited, 26995, Lindenhurst, NY ,39985,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.6_L_,2-Owner,Personal Use,13
132,2016,Dodge,Challenger_R/T_Scat_Pack, 36647, Westbury, NY ,17379,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_6.4_L_,2-Owner,Personal Use,5
133,2018,Dodge,Challenger_R/T_Plus, 34645, Farmingdale, NY ,32161,No Accident or Damage Reported,Coupe,Blue_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,4
134,2019,Dodge,Challenger_SRT_Hellcat_Redeye_Widebody, 81987, Saint James, NY ,5971,No Accident or Damage Reported,Coupe,White_Engine:_8_Cyl_6.2_L_,CARFAX 1-Owner,Personal Use,8
135,2019,Dodge,Durango_R/T, 44960, East Brunswick, NJ ,28960,No Accident or Damage Reported,SUV,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,9
136,2020,Dodge,Charger_SRT_Hellcat_Widebody, 82980, Jericho, NY ,1199,No Accident or Damage Reported,Sedan,White_Engine:_8_Cyl_6.2_L_,CARFAX 1-Owner,Personal Use,2
137,2018,Dodge,Durango_GT, 35000, Morristown, NJ ,46412,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,12
138,2019,Dodge,Charger_SXT, 29498, Huntington, NY ,32225,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,2
139,2018,Dodge,Durango_GT, 36995, Sussex, NJ ,42545,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,10
140,2018,Dodge,Charger_SRT_392, 49900, Amityville, NY ,7686,No Accident or Damage Reported,Sedan,Red_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,4
141,2019,Dodge,Durango_SXT_Plus, 33500, Nanuet, NY ,25963,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,9
142,2017,Dodge,Charger_R/T_Scat_Pack, 42100, Nanuet, NY ,15713,No Accident or Damage Reported,Sedan,White_Engine:_8_Cyl_6.4_L_,2-Owner,Personal Use,15
143,2021,Dodge,Durango_SRT_Hellcat, 94950, Bronx, NY ,3040,No Accident or Damage Reported,SUV,Blue_Engine:_8_Cyl_6.2_L_,CARFAX 1-Owner,Personal Use,2
