,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
67,2018,Subaru,Forester_2.5i_Touring, 26376, Ramsey, NJ ,28817,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
68,2019,Subaru,Impreza_2.0i_Limited, 24700, Norwalk, CT ,19866,No Accident or Damage Reported,Wagon,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
69,2018,Subaru,Crosstrek_Premium, 24400, Norwalk, CT ,29758,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
70,2019,Subaru,Outback_2.5i_Premium, 25999, Jersey City, NJ ,22431,No Accident or Damage Reported,Wagon,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
71,2020,Subaru,Crosstrek_Premium, 26982, Stamford, CT ,17718,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
72,2019,Subaru,Ascent_Premium, 31990, Tinton Falls, NJ ,41150,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,9
73,2019,Subaru,Forester_Limited, 28700, Bronx, NY ,11633,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
74,2016,Subaru,Outback_2.5i_Limited, 15995, Yonkers, NY ,103693,No Accident or Damage Reported,Wagon,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
75,2018,Subaru,Impreza_Sport, 21995, Valley Stream, NY ,22689,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,11
76,2018,Subaru,Forester_2.0XT_Touring, 28495, Valley Stream, NY ,34792,Minor Damage,SUV,Bronze_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
77,2019,Subaru,Forester_Limited, 30499, Old Bridge, NJ ,21408,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,0
78,2018,Subaru,Forester_2.5i_Premium, 24995, Emerson, NJ ,14672,No Accident or Damage Reported,SUV,4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,0
79,2019,Subaru,Ascent_Premium, 27990, Tinton Falls, NJ ,56190,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,12
80,2020,Subaru,Forester_Premium, 27869, East Brunswick, NJ ,23335,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
81,2018,Subaru,Forester_2.0XT_Touring, 23995, Branchville, NJ ,92176,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,18
82,2017,Subaru,Impreza_Limited, 19000, Westport, CT ,21972,Minor Damage,Wagon,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
83,2021,Subaru,Crosstrek_Limited, 29995, Valley Stream, NY ,2346,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Commercial Use,1
84,2021,Subaru,Forester_Premium, 30995, Valley Stream, NY ,1969,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Commercial Use,2
85,2019,Subaru,Impreza_2.0i, 19295, Nanuet, NY ,33010,No Accident or Damage Reported,Wagon,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,11
86,2020,Subaru,Forester_Limited, 27339, Edison, NJ ,45299,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,5
87,2019,Subaru,Outback_2.5i, 24774, Union, NJ ,6998,No Accident or Damage Reported,Wagon,Brown_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,7
88,2019,Subaru,Forester_Premium, 27950, Newton, NJ ,28904,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,9
89,2019,Subaru,Forester_Limited, 29981, Union, NJ ,25691,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,10
90,2021,Subaru,Forester_Limited, 32300, Nanuet, NY ,9846,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,2
91,2018,Subaru,Legacy_2.5i_Sport, 19695, Totowa, NJ ,40208,No Accident or Damage Reported,Sedan,Red_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,7
92,2019,Subaru,Forester_Sport, 30788, COLONIA, NJ ,14553,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,9
93,2019,Subaru,Crosstrek_Limited, 27797, Stamford, CT ,27112,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
94,2019,Subaru,Crosstrek_Premium, 25798, Stamford, CT ,28503,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
95,2018,Subaru,Forester_2.5i_Limited, 27489, Wantagh, NY ,18512,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
96,2019,Subaru,Ascent_Premium, 32990, Tinton Falls, NJ ,26657,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,6
97,2018,Subaru,Forester_2.5i_Limited, 24995, Butler, NJ ,39158,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
98,2017,Subaru,Crosstrek_Limited, 22961, Bridgewater, NJ ,45807,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
99,2018,Subaru,Forester_2.0XT_Touring, 31000, Norwalk, CT ,13955,No Accident or Damage Reported,SUV,Bronze_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
100,2019,Subaru,Outback_2.5i_Premium, 26788, Lakewood, NJ ,23427,No Accident or Damage Reported,Wagon,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,7
101,2019,Subaru,Outback_2.5i_Limited, 28688, Lakewood, NJ ,21345,No Accident or Damage Reported,Wagon,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
102,2017,Subaru,Legacy_2.5i_Limited, 18488, Lakewood, NJ ,80063,No Accident or Damage Reported,Sedan,4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
103,2018,Subaru,Crosstrek_Premium, 23490, Ridgefield, CT ,36230,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
104,2018,Subaru,Impreza_2.0i_Premium, 20500, Norwalk, CT ,22129,No Accident or Damage Reported,Wagon,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
105,2018,Subaru,Outback_2.5i_Limited, 27500, Norwalk, CT ,39576,No Accident or Damage Reported,Wagon,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,10
106,2019,Subaru,Legacy_2.5i_Limited, 24477, Lodi, NJ ,13700,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
107,2019,Subaru,Crosstrek_Premium, 25888, Lakewood, NJ ,22238,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
108,2019,Subaru,Crosstrek_Premium, 25000, Norwalk, CT ,32929,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
109,2019,Subaru,Ascent_Touring, 37988, Lakewood, NJ ,24600,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,15
110,2019,Subaru,Crosstrek_Limited, 25788, Lakewood, NJ ,41465,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,12
111,2016,Subaru,Outback_2.5i_Limited, 17988, Lakewood, NJ ,101402,No Accident or Damage Reported,Wagon,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,23
112,2019,Subaru,Crosstrek_Premium, 25000, Lakewood, NJ ,30348,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
113,2018,Subaru,Forester_2.5i, 16995, Saint James, NY ,79072,Accident/No Damage,SUV,4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,18
114,2018,Subaru,WRX_Base, 23355, Lynbrook, NY ,48127,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,22
115,2016,Subaru,Crosstrek_Premium, 19995, Ramsey, NJ ,55846,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
116,2016,Subaru,Outback_2.5i_Limited, 21990, Flemington, NJ ,56218,No Accident or Damage Reported,Wagon,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,11
117,2019,Subaru,Forester, 25999, Jersey City, NJ ,5837,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
118,2019,Subaru,Forester_Premium, 26899, PARSIPPANY, NJ ,14549,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,6
119,2019,Subaru,Crosstrek_Premium, 24995, Emerson, NJ ,23709,No Accident or Damage Reported,SUV,Orange_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,0
120,2018,Subaru,Forester_2.5i_Limited, 24900, Freehold, NJ ,43055,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,0
121,2018,Subaru,Forester_2.5i_Premium, 23995, Emerson, NJ ,17648,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,0
122,2017,Subaru,Forester_2.5i_Premium, 19495, Valley Stream, NY ,64820,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,15
123,2016,Subaru,Outback_2.5i_Limited, 18987, Ringoes, NJ ,86407,No Accident or Damage Reported,Wagon,Green_Engine:_4_Cyl_2.5_L_,2-Owner,Personal Use,19
124,2016,Subaru,Outback_2.5i_Premium, 19933, North Brunswick, NJ ,53117,No Accident or Damage Reported,Wagon,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,10
125,2019,Subaru,Outback_2.5i_Limited, 29400, Wayne, NJ ,28094,No Accident or Damage Reported,Wagon,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,7
126,2016,Subaru,Outback_2.5i_Premium, 19933, North Brunswick, NJ ,53117,No Accident or Damage Reported,Wagon,Gray_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,10
127,2017,Subaru,Forester_2.5i_Premium, 16490, Ridgefield, CT ,92993,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,21
128,2019,Subaru,Forester_Sport, 27995, Elmsford, NY ,41088,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,1
129,2019,Subaru,Crosstrek_Limited, 25995, Totowa, NJ ,19393,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
130,2016,Subaru,Forester_2.0XT_Premium, 15800, Nanuet, NY ,107475,Accident Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,11
131,2018,Subaru,Impreza_2.0i_Premium, 19999, Old Bridge, NJ ,22551,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,0
132,2018,Subaru,Forester_2.5i_Premium, 24499, Old Bridge, NJ ,24829,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,0
133,2019,Subaru,Outback_2.5i_Limited, 30895, Pompton Plains, NJ ,41608,No Accident or Damage Reported,Wagon,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,4
134,2016,Subaru,Forester_2.5i, 13969, Ramsey, NJ ,102433,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,19
135,2020,Subaru,Crosstrek_Premium, 26500, Neptune, NJ ,23448,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
136,2012,Subaru,Impreza_Sport_Limited, 8490, Tinton Falls, NJ ,123153,No Accident or Damage Reported,Wagon,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,22
137,2019,Subaru,Forester_Premium, 27954, Wantagh, NY ,30261,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,1
138,2019,Subaru,Crosstrek, 24992, Stamford, CT ,17615,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
139,2019,Subaru,Ascent_Limited, 33590, Tinton Falls, NJ ,38473,No Accident or Damage Reported,SUV,Brown_Engine:_4_Cyl_2.4_L_,CARFAX 1-Owner,Personal Use,9
140,2020,Subaru,Crosstrek_Premium, 27990, Tinton Falls, NJ ,15256,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
141,2019,Subaru,Forester_Premium, 28481, Wantagh, NY ,23793,No Accident or Damage Reported,SUV,Green_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,3
142,2018,Subaru,Outback_2.5i_Premium, 21995, Little Ferry, NJ ,30843,No Accident or Damage Reported,Wagon,Red_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
