,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
14,2018,Mercedes-Benz,CLA_250, 27968, Englewood, NJ ,29648,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
15,2018,Mercedes-Benz,CLS_550, 53900, Roslyn, NY ,31143,No Accident or Damage Reported,Sedan,Gray_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,7
16,2018,Mercedes-Benz,GLA_250, 27887, New York, NY ,38651,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
17,2018,Mercedes-Benz,E-Class_E_300_Luxury, 40900, Roslyn, NY ,10041,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
18,2018,Mercedes-Benz,GLE_350, 38995, Greenvale, NY ,49648,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
19,2018,Mercedes-Benz,E-Class_E_300, 44099, Brooklyn, NY ,6872,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
20,2019,Mercedes-Benz,S-Class_S_560, 87694, Englewood, NJ ,31534,No Accident or Damage Reported,Sedan,Black_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,5
21,2018,Mercedes-Benz,C-Class_C_300, 32324, Nanuet, NY ,22670,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
22,2018,Mercedes-Benz,C-Class_C_300, 32497, Bridgewater, NJ ,20862,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
23,2018,Mercedes-Benz,GLE_43_AMG, 55999, Freehold, NJ ,26704,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
24,2018,Mercedes-Benz,C-Class_C_300, 31998, Little Silver, NJ ,32487,No Accident or Damage Reported,Sedan,4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
25,2018,Mercedes-Benz,C-Class_C_300, 33900, Roslyn, NY ,8842,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
26,2018,Mercedes-Benz,S-Class_S_450, 66900, Roslyn, NY ,20147,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,12
27,2018,Mercedes-Benz,CLA_250, 24000, Jersey City, NJ ,42447,No Accident or Damage Reported,Sedan,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
28,2018,Mercedes-Benz,GLE_350, 42900, Roslyn, NY ,25372,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
29,2018,Mercedes-Benz,C-Class_C_300_Sport, 30900, Roslyn, NY ,34395,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
30,2018,Mercedes-Benz,C-Class_C_300, 30900, Roslyn, NY ,35280,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
31,2016,Mercedes-Benz,CLA_250, 22995, South Hackensack, NJ ,52870,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
32,2019,Mercedes-Benz,GLC_350_Plug-In_Hybrid, 39892, New York, NY ,25128,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
33,2019,Mercedes-Benz,S-Class_S_560, 69998, Westbury, NY ,46768,No Accident or Damage Reported,Sedan,White_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,16
34,2019,Mercedes-Benz,C-Class_C_300, 41900, Freehold, NJ ,12525,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
35,2018,Mercedes-Benz,GLA_250, 30988, COLONIA, NJ ,15844,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
36,2019,Mercedes-Benz,CLS_450, 58897, Massapequa, NY ,17835,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,12
37,2018,Mercedes-Benz,CLA_250, 27995, Totowa, NJ ,14231,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,11
38,2016,Mercedes-Benz,GLE_350, 33481, Mamaroneck, NY ,36661,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
39,2018,Mercedes-Benz,GLS_450, 43995, Greenvale, NY ,56741,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,9
40,2018,Mercedes-Benz,GLE_350, 36448, Brooklyn, NY ,45021,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
41,2018,Mercedes-Benz,GLE_350, 39999, Paramus, NJ ,26572,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
42,2018,Mercedes-Benz,C-Class_C_300, 32987, Bridgewater, NJ ,30737,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
43,2018,Mercedes-Benz,C-Class_C_300, 32246, Nanuet, NY ,32096,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
44,2018,Mercedes-Benz,C-Class_C_300, 32985, Bridgewater, NJ ,33351,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
45,2018,Mercedes-Benz,C-Class_C_300, 33982, Bridgewater, NJ ,35841,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
46,2020,Mercedes-Benz,S-Class_S_560, 103888, Upper Saddle River, NJ ,10775,No Accident or Damage Reported,Sedan,Black_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,5
47,2018,Mercedes-Benz,C-Class_C_300, 34354, Nanuet, NY ,13017,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
48,2018,Mercedes-Benz,C-Class_C_300, 29997, Nanuet, NY ,49322,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
49,2018,Mercedes-Benz,C-Class_C_300, 31428, Nanuet, NY ,32738,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
50,2018,Mercedes-Benz,GLE_350, 39929, Wantagh, NY ,25884,Minor Damage,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
51,2017,Mercedes-Benz,C-Class_AMG_C_43, 37622, Princeton, NJ ,68650,No Accident or Damage Reported,Coupe,Black_Engine:_6_Cyl_3.0_L_,2-Owner,Personal Use,12
52,2019,Mercedes-Benz,S-Class_S_560, 93142, Edison, NJ ,21872,No Accident or Damage Reported,Sedan,Blue_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,1
53,2018,Mercedes-Benz,C-Class_C_300, 29899, Jamaica, NY ,11371,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
54,2018,Mercedes-Benz,GLE_350, 39750, Fairfield, CT ,45342,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,14
55,2017,Mercedes-Benz,S-Class_S_550, 55500, Glen Cove, NY ,44662,No Accident or Damage Reported,Sedan,Black_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,11
56,2018,Mercedes-Benz,GLC_300, 28385, Lynbrook, NY ,43114,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
57,2017,Mercedes-Benz,CLA_250, 23325, Bay Shore, NY ,28099,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,7
58,2020,Mercedes-Benz,A-Class_A_220, 33590, New York, NY,17405,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
59,2019,Mercedes-Benz,E-Class_AMG_E_53, 62300, Paramus, NJ ,29948,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,2-Owner,Personal Use,11
60,2019,Mercedes-Benz,GLA_250, 33999, Harriman, NY ,32120,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
61,2018,Mercedes-Benz,GLE_350, 31980, Richmond Hill, NY ,61155,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,0
62,2017,Mercedes-Benz,E-Class_E_300, 31921, Lakewood, NJ ,46443,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,7
63,2018,Mercedes-Benz,GLC_300, 32595, Great Neck, NY ,28372,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
64,2019,Mercedes-Benz,CLA_250, 29999, Ramsey, NJ ,19070,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
65,2018,Mercedes-Benz,CLA_250, 28900, Roslyn, NY ,28160,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
66,2018,Mercedes-Benz,CLA_250, 29900, Roslyn, NY ,19683,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
67,2017,Mercedes-Benz,E-Class_E_400, 28895, Colonia, NJ ,22114,Damage Reported,Coupe,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,9
68,2018,Mercedes-Benz,CLA_250, 29895, Amityville, NY ,8908,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
69,2020,Mercedes-Benz,E-Class_E_450, 58995, Parsippany, NJ ,7583,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
70,2018,Mercedes-Benz,C-Class_C_300, 30995, Freeport, NY ,27895,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
71,2019,Mercedes-Benz,GLA_250, 27060, Bay Shore, NY ,43521,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
72,2018,Mercedes-Benz,GLS_450, 45295, Bay Shore, NY ,46999,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
73,2018,Mercedes-Benz,E-Class_E_300, 28495, Bronx, NY ,42779,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
74,2018,Mercedes-Benz,E-Class_E_300_Sport, 36900, Roslyn, NY ,32467,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
75,2018,Mercedes-Benz,CLA_250, 25490, Bronx, NY ,43998,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,19
76,2018,Mercedes-Benz,GLE_350, 42271, Nanuet, NY ,24882,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
77,2019,Mercedes-Benz,C-Class_C_300, 35985, Bridgewater, NJ ,32658,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
78,2018,Mercedes-Benz,GLA_250, 26490, Bronx, NY ,22501,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
79,2018,Mercedes-Benz,CLA_250, 26498, Floral Park, NY ,20584,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
80,2019,Mercedes-Benz,C-Class_C_300, 35721, Nanuet, NY ,28206,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
81,2018,Mercedes-Benz,S-Class_S_560, 68500, Nanuet, NY ,30020,No Accident or Damage Reported,Sedan,Blue_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Corporate Use,12
82,2018,Mercedes-Benz,S-Class_S_450, 66918, Freehold, NJ ,31627,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
83,2020,Mercedes-Benz,GLB_250, 40995, Denville, NJ ,3453,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
84,2019,Mercedes-Benz,CLA_250, 29091, Freehold, NJ ,28052,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
85,2016,Mercedes-Benz,C-Class_C_300, 25990, Ridgefield, CT ,61249,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,3+ Owners,Personal Use,18
86,2017,Mercedes-Benz,C-Class_C_300_Sport, 23495, Lindenhurst, NY ,67843,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
87,2018,Mercedes-Benz,GLC_300, 35500, Paterson, NJ ,41104,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,11
88,2018,Mercedes-Benz,GLA_250, 24183, Hempstead, NY ,40294,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
89,2018,Mercedes-Benz,C-Class_C_300, 26990, Bronx, NY ,40517,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
90,2018,Mercedes-Benz,C-Class_C_300, 24998, Floral Park, NY ,59360,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
91,2019,Mercedes-Benz,GLC_300, 38899, Princeton, NJ ,32629,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
92,2018,Mercedes-Benz,C-Class_C_300, 34900, Roslyn, NY ,14705,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
93,2018,Mercedes-Benz,GLA_250, 26618, Jamaica, NY ,27052,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
94,2018,Mercedes-Benz,S-Class_S_560, 56995, Greenwich, CT ,108095,No Accident or Damage Reported,Sedan,Black_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,10
95,2019,Mercedes-Benz,GLA_250, 29695, Great Neck, NY ,23850,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
96,2020,Mercedes-Benz,S-Class_S_560, 119764, Englewood, NJ ,3429,No Accident or Damage Reported,Coupe,Black_Engine:_8_Cyl_4.0_L_,CARFAX 1-Owner,Personal Use,4
97,2004,Mercedes-Benz,E-Class_E_500, 6479, Ramsey, NJ ,120431,No Accident or Damage Reported,Sedan,8_Cyl_5.0_L_,3+ Owners,Personal Use,27
98,2016,Mercedes-Benz,GLC_300, 26100, West Nyack, NY ,66906,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,12
99,2016,Mercedes-Benz,E-Class_E_350, 27500, Woodside, NY ,32855,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,13
100,2016,Mercedes-Benz,E-Class_E_350, 27500, Woodside, NY ,32855,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,13
101,2020,Mercedes-Benz,GLB_250, 42889, Englewood, NJ ,9025,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Corporate Use,4
102,2019,Mercedes-Benz,CLA_250, 28995, Ramsey, NJ ,14156,Damage Reported,Sedan,4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,11
103,2018,Mercedes-Benz,GLC_300, 35498, Edison, NJ ,23726,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
104,2018,Mercedes-Benz,E-Class_AMG_E_43, 51995, Brooklyn, NY ,23785,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,8
105,2018,Mercedes-Benz,C-Class_C_300, 31900, Roslyn, NY ,20017,Minor Damage,Sedan,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
106,2019,Mercedes-Benz,GLC_300, 34724, Edison, NJ ,30427,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
107,2018,Mercedes-Benz,GLE_350, 35875, Bay Shore, NY ,31922,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
108,2020,Mercedes-Benz,GLB_250, 42990, Pleasantville, NY,8820,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,12
109,2017,Mercedes-Benz,GLS_450, 39000, Norwalk, CT ,70150,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,12
110,2019,Mercedes-Benz,GLC_300, 34990, Pleasantville, NY,26052,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
111,2019,Mercedes-Benz,CLA_250, 26995, Jamaica, NY ,38178,No Accident or Damage Reported,Sedan,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
112,2018,Mercedes-Benz,C-Class_C_300, 33900, Roslyn, NY ,23354,No Accident or Damage Reported,Sedan,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
113,2018,Mercedes-Benz,GLC_300, 36900, Roslyn, NY ,25557,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
114,2018,Mercedes-Benz,GLE_350, 41900, Roslyn, NY ,35279,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
115,2018,Mercedes-Benz,GLC_300, 30990, Forest Hills, NY ,39769,Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
116,2021,Mercedes-Benz,GLE_53_AMG, 87997, Morristown, NJ ,11525,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
117,2003,Mercedes-Benz,E-Class_E_320, 5995, Lakewood, NJ ,99038,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.2_L_,2-Owner,Personal Use,19
118,2018,Mercedes-Benz,GLE_350, 28495, Newark, NJ ,84789,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
119,2018,Mercedes-Benz,GLE_43_AMG, 48998, Floral Park, NY ,35960,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
120,2018,Mercedes-Benz,C-Class_C_300, 30400, Bloomfield, NJ ,30685,No Accident or Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
121,2020,Mercedes-Benz,C-Class_C_300, 44995, Wall Township, NJ ,20338,No Accident or Damage Reported,Coupe,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
122,2020,Mercedes-Benz,GLB_250, 41490, Green Brook, NJ ,19158,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
123,2015,Mercedes-Benz,M-Class_ML_400, 23495, Roslyn Heights, NY ,79863,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,26
124,2016,Mercedes-Benz,E-Class_E_400, 28451, Huntington, NY ,48794,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,16
125,2019,Mercedes-Benz,CLA_250, 30995, Amityville, NY ,25416,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
126,2015,Mercedes-Benz,S-Class_S_550, 42995, Edison, NJ ,51555,No Accident or Damage Reported,Sedan,Gray_Engine:_8_Cyl_4.7_L_,3+ Owners,Personal Use,13
127,2017,Mercedes-Benz,GLE_350, 31152, Long Island City, NY ,30989,Minor Damage,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
128,2019,Mercedes-Benz,C-Class_C_300, 38995, Parsippany, NJ ,28521,Accident/Minor Damage,Coupe,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
129,2017,Mercedes-Benz,C-Class_C_300, 21952, Brooklyn, NY ,60042,No Accident or Damage Reported,Sedan,Blue_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,9
130,2014,Mercedes-Benz,CLA_250, 15884, Tenafly, NJ ,101970,No Accident or Damage Reported,Sedan,Silver_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,18
131,2020,Mercedes-Benz,C-Class_C_300, 44995, Wall Township, NJ ,10471,No Accident or Damage Reported,Coupe,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
132,2018,Mercedes-Benz,GLE_350, 33275, Hollis, NY ,51438,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
133,2017,Mercedes-Benz,GLA_250, 23995, Mount Kisco, NY ,43778,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
134,2019,Mercedes-Benz,GLC_300, 37900, Garwood, NJ ,30615,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
135,2020,Mercedes-Benz,GLB_250, 41600, Englewood, NJ ,8203,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Corporate Use,3
136,2013,Mercedes-Benz,GLK_350, 14690, Parlin, NJ ,101000,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,13
137,2018,Mercedes-Benz,GLS_550, 58990, Forest Hills, NY ,41591,Accident Reported,SUV,Silver_Engine:_8_Cyl_4.7_L_,CARFAX 1-Owner,Personal Use,18
138,2019,Mercedes-Benz,GLC_300, 40795, Amityville, NY ,17486,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
139,2019,Mercedes-Benz,S-Class_S_450, 71828, Englewood, NJ ,28916,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
140,2019,Mercedes-Benz,CLA_250, 25835, Bay Shore, NY ,42280,Minor Damage,Sedan,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
141,2016,Mercedes-Benz,C-Class_C_300, 24500, Florham Park, NJ ,57644,No Accident or Damage Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,14
