,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
13,2020,Ram,1500_Big_Horn/Lone_Star, 42827, Cedar Knolls, NJ ,9916,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,5
14,2019,Ram,2500_Limited, 76990, Flemington, NJ ,21483,No Accident or Damage Reported,Pickup,Gray_Engine:_6_Cyl_6.7_L_,CARFAX 1-Owner,Personal Use,3
15,2019,Ram,1500_Big_Horn/Lone_Star, 40500, Amityville, NY ,37459,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,15
16,2019,Ram,1500_Tradesman_Express, 24688, Lakewood, NJ ,117255,No Accident or Damage Reported,Pickup,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,12
17,2020,Ram,1500_Big_Horn/Lone_Star, 45873, East Brunswick, NJ ,29099,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
18,2017,Ram,1500_ST_Express, 32995, Greenvale, NY ,38735,No Accident or Damage Reported,Pickup,Red_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
19,2019,Ram,1500_Tradesman_Express, 29000, Nanuet, NY ,109639,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,2
20,2019,Ram,1500_Laramie, 44987, Ringoes, NJ ,44059,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,10
21,2019,Ram,1500_Laramie_Longhorn, 44995, Keyport, NJ ,62300,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
22,2018,Ram,1500_ST_Express, 29810, Ocean, NJ ,34365,Accident/Minor Damage,Pickup,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,2
23,2019,Ram,1500_Big_Horn/Lone_Star, 40980, Jericho, NY ,27318,No Accident or Damage Reported,Pickup,Red_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,8
24,2018,Ram,1500_Laramie_Limited, 40223, Greenvale, NY ,48027,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
25,2019,Ram,1500_Big_Horn/Lone_Star, 37995, Edison, NJ ,47730,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,9
26,2019,Ram,1500_Big_Horn/Lone_Star, 38688, COLONIA, NJ ,14478,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
27,2018,Ram,1500_SLT_Big_Horn, 38888, Wharton, NJ ,32920,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,6
28,2019,Ram,1500_Big_Horn/Lone_Star, 40995, Wharton, NJ ,40257,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,10
29,2019,Ram,1500_Tradesman_Express, 32999, Irvington, NJ ,21317,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
30,2020,Ram,1500_Big_Horn/Lone_Star, 45000, Netcong, NJ ,23007,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
31,2017,Ram,2500_SLT_Big_Horn, 43995, Budd Lake, NJ ,53612,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Personal Use,7
32,2019,Ram,1500_Big_Horn/Lone_Star, 41501, East Hanover, NJ ,25269,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,11
33,2018,Ram,1500_ST_Express, 35995, Greenvale, NY ,21678,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
34,2018,Ram,1500_SLT_Big_Horn, 35993, Nanuet, NY ,19321,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
35,2019,Ram,1500_Big_Horn/Lone_Star, 40977, Mahwah, NJ ,35035,No Accident or Damage Reported,Pickup,Blue_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,10
36,2020,Ram,1500_Big_Horn/Lone_Star, 40399, Ramsey, NJ ,23275,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,6
37,2019,Ram,1500_Laramie, 45998, Lebanon, NJ ,45935,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,11
38,2019,Ram,1500_Big_Horn/Lone_Star, 36990, Shrewsbury, NJ ,42474,No Accident or Damage Reported,Pickup,Red_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
39,2019,Ram,1500_Big_Horn/Lone_Star, 40236, Tenafly, NJ ,34956,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
40,2018,Ram,1500_SLT_Big_Horn, 31995, Edison, NJ ,70538,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,6
41,2021,Ram,1500_Big_Horn/Lone_Star, 45499, Newark, NJ,2988,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,2
42,2020,Ram,1500_Big_Horn/Lone_Star, 42188, Upper Saddle River, NJ ,42514,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,4
43,2019,Ram,1500_Big_Horn/Lone_Star, 38199, Greenvale, NY ,22818,No Accident or Damage Reported,Pickup,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
44,2019,Ram,1500_Big_Horn/Lone_Star, 39991, Little Falls, NJ ,29501,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,9
45,2018,Ram,1500_SLT_Big_Horn, 32249, East Brunswick, NJ ,36484,No Accident or Damage Reported,Pickup,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
46,2019,Ram,1500_Tradesman_Express, 32980, Jericho, NY ,29005,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,4
47,2018,Ram,1500_Rebel, 38800, South Plainfield, NJ ,33222,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,2
48,2018,Ram,1500_ST_Express, 31955, Great Neck, NY ,15113,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
49,2019,Ram,1500_Rebel, 39104, Freehold, NJ ,32913,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,2
50,2019,Ram,1500_Big_Horn/Lone_Star, 39288, Green Brook, NJ ,28361,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
51,2019,Ram,1500_Big_Horn/Lone_Star, 39879, Flemington, NJ ,32071,No Accident or Damage Reported,Pickup,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
52,2020,Ram,1500_Big_Horn/Lone_Star, 39799, Budd Lake, NJ ,19471,Accident/Minor Damage,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
53,2018,Ram,1500_Laramie, 40499, Wharton, NJ ,28257,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,5
54,2018,Ram,1500_Laramie, 39995, Wharton, NJ ,44981,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,6
55,2017,Ram,3500_Laramie_Longhorn, 65998, Green Brook, NJ ,43485,No Accident or Damage Reported,Pickup,White_Engine:_6_Cyl_6.7_L_,CARFAX 1-Owner,Personal Use,8
56,2018,Ram,1500_SLT_Big_Horn, 36424, Farmingdale, NY ,27340,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,4
57,2019,Ram,1500_Big_Horn/Lone_Star, 34925, Hazlet, NJ ,73563,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,1
58,2019,Ram,1500_Big_Horn/Lone_Star, 40212, East Brunswick, NJ ,30275,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,8
59,2018,Ram,1500_SLT_Big_Horn, 37491, East Brunswick, NJ ,26002,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,10
60,2020,Ram,1500_Laramie, 46995, Westbury, NY ,23878,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
61,2021,Ram,1500_Big_Horn/Lone_Star, 47500, Neptune, NJ ,5254,No Accident or Damage Reported,Pickup,Red_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
62,2018,Ram,1500_ST_Express, 29980, Jericho, NY ,32677,No Accident or Damage Reported,Pickup,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
63,2019,Ram,1500_Tradesman_Express, 29918, Greenvale, NY ,40014,No Accident or Damage Reported,Pickup,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,8
64,2019,Ram,1500_Big_Horn/Lone_Star, 37991, Little Falls, NJ ,22244,No Accident or Damage Reported,Pickup,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,7
65,2019,Ram,1500_Big_Horn/Lone_Star, 40998, Greenvale, NY ,28952,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
66,2018,Ram,1500_ST_Express, 27991, Little Falls, NJ ,41182,No Accident or Damage Reported,Pickup,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
67,2019,Ram,1500_Big_Horn/Lone_Star, 31995, South Hackensack, NJ ,94590,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,13
68,2019,Ram,1500_Big_Horn/Lone_Star, 41980, Jericho, NY ,11101,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
69,2019,Ram,1500_Tradesman_Express, 31280, Farmingdale, NY ,20143,No Accident or Damage Reported,Pickup,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,2
70,2019,Ram,1500_Tradesman_Express, 30995, Brooklyn, NY ,21788,No Accident or Damage Reported,Pickup,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,1
71,2018,Ram,1500_SLT_Big_Horn, 38529, Lebanon, NJ ,36759,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
72,2016,Ram,1500_SLT_Big_Horn, 29588, Lakewood, NJ ,76037,No Accident or Damage Reported,Pickup,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,11
73,2020,Ram,1500_Big_Horn/Lone_Star, 39995, Edison, NJ ,15374,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,9
74,2018,Ram,1500_SLT_Big_Horn, 34995, Lebanon, NJ ,39475,No Accident or Damage Reported,Pickup,Silver_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
75,2016,Ram,1500_SLT_Big_Horn, 29588, Lakewood, NJ ,76037,No Accident or Damage Reported,Pickup,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,11
76,2021,Ram,ProMaster_1500, 37590, New York, NY,6803,No Accident or Damage Reported,Van,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,1
77,2017,Ram,1500_SLT, 26900, Hackettstown, NJ ,45964,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Commercial Use,17
78,2018,Ram,1500_SLT_Big_Horn, 33810, Ocean, NJ ,25857,Damage Reported,Pickup,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,3
79,2018,Ram,1500_SLT_Big_Horn, 37495, Robbinsville, NJ ,30924,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,4
80,2018,Ram,1500_SLT_Big_Horn, 36495, Lakewood, NJ ,21147,No Accident or Damage Reported,Pickup,Red_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,5
81,2020,Ram,1500_Laramie, 52990, Butler, NJ ,20223,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,5
82,2019,Ram,1500_Big_Horn/Lone_Star, 39287, Greenvale, NY ,19526,No Accident or Damage Reported,Pickup,Blue_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,3
83,2018,Ram,1500_SLT_Big_Horn, 37300, Nanuet, NY ,29973,Accident/Minor Damage,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,4
84,2018,Ram,1500_Laramie, 35664, South Plainfield, NJ ,33531,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,14
85,2018,Ram,1500_SLT_Big_Horn, 35417, Farmingdale, NY ,38371,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
86,2018,Ram,1500_SLT_Harvest, 31995, Jamaica, NY ,32189,No Accident or Damage Reported,Pickup,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,5
87,2019,Ram,1500_Laramie, 45969, South Plainfield, NJ ,36106,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
88,2020,Ram,1500_Big_Horn/Lone_Star, 42995, Sussex, NJ ,15623,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,7
89,2019,Ram,1500_Big_Horn/Lone_Star, 41480, Jericho, NY ,25768,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,10
90,2019,Ram,1500_Big_Horn/Lone_Star, 41480, Jericho, NY ,26965,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,10
91,2019,Ram,1500_Laramie, 45943, Saint James, NY ,23287,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,5
92,2019,Ram,1500_Big_Horn/Lone_Star, 36925, Hazlet, NJ ,64391,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,6
93,2019,Ram,1500_Big_Horn/Lone_Star, 33995, Westbury, NY ,47692,No Accident or Damage Reported,Pickup,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,2
94,2019,Ram,1500_Big_Horn/Lone_Star, 41480, Jericho, NY ,33629,No Accident or Damage Reported,Pickup,Red_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,10
95,2019,Ram,1500_Rebel, 45900, Amityville, NY ,19112,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,6
96,2016,Ram,1500_ST_Express, 28000, Norwalk, CT ,76967,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,5
97,2019,Ram,1500_Big_Horn/Lone_Star, 40980, Jericho, NY ,29739,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
98,2019,Ram,1500_Tradesman_Express, 31995, Saint James, NY ,26651,No Accident or Damage Reported,Pickup,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,2
99,2018,Ram,1500_SLT_Big_Horn, 36580, Jericho, NY ,29758,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,2
100,2019,Ram,1500_Tradesman_Express, 31995, Saint James, NY ,26651,No Accident or Damage Reported,Pickup,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,2
101,2018,Ram,1500_SLT_Big_Horn, 35494, Hackettstown, NJ ,42988,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,5
102,2019,Ram,1500_Big_Horn/Lone_Star, 38980, Hackettstown, NJ ,14581,No Accident or Damage Reported,Pickup,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
103,2019,Ram,1500_Tradesman_Express, 31568, Hackettstown, NJ ,30287,No Accident or Damage Reported,Pickup,Blue_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,5
104,2019,Ram,1500_Big_Horn/Lone_Star, 35595, Hackettstown, NJ ,59610,No Accident or Damage Reported,Pickup,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,8
105,2019,Ram,1500_Big_Horn/Lone_Star, 40995, Hackettstown, NJ ,31902,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,6
106,2019,Ram,1500_Big_Horn/Lone_Star, 39900, Florham Park, NJ ,31245,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,8
107,2019,Ram,1500_Tradesman_Express, 32495, Ramsey, NJ ,34789,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,8
108,2019,Ram,1500_Tradesman_Express, 30495, Lakewood, NJ ,28470,No Accident or Damage Reported,Pickup,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,7
109,2019,Ram,1500_Big_Horn/Lone_Star, 39995, Robbinsville, NJ ,23833,No Accident or Damage Reported,Pickup,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,3
110,2019,Ram,1500_Big_Horn/Lone_Star, 43995, Robbinsville, NJ ,23773,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,9
111,2018,Ram,1500_SLT_Big_Horn, 35495, Ramsey, NJ ,34792,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,8
112,2018,Ram,1500_SLT_Big_Horn, 36378, Brooklyn, NY ,33380,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
113,2017,Ram,1500_Sport, 32988, Green Brook, NJ ,84268,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,2
114,2019,Ram,1500_Big_Horn/Lone_Star, 40288, Green Brook, NJ ,36259,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,9
115,2020,Ram,1500_Big_Horn/Lone_Star, 44960, Butler, NJ ,16822,No Accident or Damage Reported,Pickup,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
116,2018,Ram,1500_ST_Express, 30810, Ocean, NJ ,31176,No Accident or Damage Reported,Pickup,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
117,2021,Ram,1500_Limited, 62991, Butler, NJ ,23018,No Accident or Damage Reported,Pickup,Red_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,4
118,2016,Ram,1500_ST_Express, 26990, Ridgefield, CT ,76905,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,2-Owner,Personal Use,13
119,2019,Ram,1500_Limited, 59995, Rockaway, NJ ,19172,No Accident or Damage Reported,Pickup,Red_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,8
120,2019,Ram,1500_Tradesman_Express, 30888, Bayside, NY ,30051,Accident Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,6
121,2018,Ram,1500_ST_Express, 28480, Jericho, NY ,30401,No Accident or Damage Reported,Pickup,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,4
122,2020,Ram,1500_Big_Horn/Lone_Star, 42488, Green Brook, NJ ,8006,No Accident or Damage Reported,Pickup,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,2
123,2019,Ram,1500_Tradesman, 31980, Jericho, NY ,11692,No Accident or Damage Reported,Pickup,Black_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Commercial Use,6
124,2020,Ram,1500_Big_Horn/Lone_Star, 40695, Robbinsville, NJ ,2781,No Accident or Damage Reported,Pickup,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,5
125,2019,Ram,1500_Big_Horn/Lone_Star, 37695, Robbinsville, NJ ,31897,No Accident or Damage Reported,Pickup,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,9
126,2020,Ram,1500_Big_Horn/Lone_Star, 40695, Robbinsville, NJ ,2781,No Accident or Damage Reported,Pickup,Gray_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,5
127,2020,Ram,1500_Laramie, 48595, Robbinsville, NJ ,27380,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,8
128,2021,Ram,1500_Big_Horn/Lone_Star, 39781, Robbinsville, NJ ,8104,No Accident or Damage Reported,Pickup,Red_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,3
129,2020,Ram,1500_Big_Horn/Lone_Star, 43539, Robbinsville, NJ ,15776,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,6
130,2018,Ram,1500_SLT_Big_Horn, 36495, Lakewood, NJ ,38324,No Accident or Damage Reported,Pickup,Gray_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,5
131,2019,Ram,2500_Big_Horn, 47799, Lakewood, NJ ,29756,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_6.4_L_,CARFAX 1-Owner,Rental Use,2
132,2018,Ram,1500_SLT_Big_Horn, 33495, North Brunswick, NJ ,39782,Accident/Minor Damage,Pickup,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,10
133,2019,Ram,1500_Tradesman_Express, 33488, Lakewood, NJ ,28646,No Accident or Damage Reported,Pickup,White_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,2
134,2018,Ram,1500_ST_Express, 31995, Mahwah, NJ ,23858,No Accident or Damage Reported,Pickup,Black_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,5
135,2019,Ram,1500_Laramie, 46864, Madison, NJ ,33974,No Accident or Damage Reported,Pickup,Silver_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,3
136,2019,Ram,1500_Big_Horn/Lone_Star, 42499, Wharton, NJ ,27926,No Accident or Damage Reported,Pickup,Green_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Personal Use,2
137,2019,Ram,1500_Big_Horn/Lone_Star, 39490, Shrewsbury, NJ ,19492,No Accident or Damage Reported,Pickup,Red_Engine:_8_Cyl_5.7_L_,CARFAX 1-Owner,Corporate Use,6
138,2019,Ram,2500_Limited, 78500, Freehold, NJ ,27182,No Accident or Damage Reported,Pickup,White_Engine:_6_Cyl_6.7_L_,CARFAX 1-Owner,Commercial Use,13
139,2018,Ram,1500_SLT_Big_Horn, 28995, Roslyn Heights, NY ,64541,No Accident or Damage Reported,Pickup,White_Engine:_6_Cyl_3.6_L_,CARFAX 1-Owner,Personal Use,6
