,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
960,2014,Infiniti,Q50_Premium, 17995, Yonkers, NY ,96325,Damage Reported,Sedan,White_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,15
961,2019,Infiniti,Q50_Luxe, 28700, New York, NY ,24429,Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,2-Owner,Multiple Use,7
962,2014,Infiniti,QX60_Base, 14477, Lodi, NJ ,132303,Accident/Minor Damage,SUV,Silver_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,15
963,2020,Infiniti,QX50_Luxe, 39997, Bridgewater, NJ ,27241,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
964,2018,Infiniti,QX30_Premium, Call for Price, Long Island City, NY ,14001,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,5
965,2018,Infiniti,QX60_Base, Call for Price, Fairfield, CT ,0,No Accident or Damage Reported,SUV,6_Cyl_3.5_L_,2-Owner,Personal Use,7
966,2008,Infiniti,G35, 8275, East Windsor, NJ ,137588,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,10
967,2019,Infiniti,QX50, Call for Price, Fairfield, CT ,0,No Accident or Damage Reported,SUV,4_Cyl_2.0_L_,2-Owner,Personal Use,7
968,2018,Infiniti,Q50_Luxe, Call for Price, Bayside, NY ,24842,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
969,2009,Infiniti,G37, 4999, Brooklyn, NY ,137375,Accident Reported,Sedan,Gray_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,17
970,2009,Infiniti,G37, 5995, Bronx, NY ,96484,Accident Reported,Sedan,Gray_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,8
971,2012,Infiniti,G37, 13475, Massapequa Park, NY ,76948,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.7_L_,3+ Owners,Multiple Use,13
972,2017,Infiniti,QX50_Base, 21495, Newark, NJ ,90574,Accident/Minor Damage,SUV,White_Engine:_6_Cyl_3.7_L_,CARFAX 1-Owner,Personal Use,8
973,2015,Infiniti,QX60_Base, 23994, Haskell, NJ ,66977,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,14
974,2013,Infiniti,M37, 17995, Newark, NJ ,137806,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,6
975,2013,Infiniti,M37, 17995, Newark, NJ ,137806,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,6
976,2011,Infiniti,M37_Base, 11990, Elmwood Park, NJ ,101906,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.7_L_,3+ Owners,Multiple Use,21
977,2001,Infiniti,QX4, 3399, Lakewood, NJ ,142210,Accident/Minor Damage,SUV,Black_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,9
978,2013,Infiniti,G37, 18999, Lodi, NJ ,92147,Minor Damage,Coupe,Black_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,8
979,2018,Infiniti,QX60_Base, Call for Price, Butler, NJ ,17050,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
980,2018,Infiniti,Q50_Luxe, Call for Price, Butler, NJ ,20350,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
981,2011,Infiniti,M37_Base, 13995, Somerset, NJ ,103431,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.7_L_,3+ Owners,Multiple Use,18
982,2017,Infiniti,QX50_Base, 23590, Newark, NJ,35260,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.7_L_,CARFAX 1-Owner,Personal Use,1
983,2018,Infiniti,Q60_Red_Sport_400, Call for Price, Edison, NJ ,32347,No Accident or Damage Reported,Coupe,Red_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
984,2008,Infiniti,G37_Base, 13981, Avenel, NJ ,85918,No Accident or Damage Reported,Coupe,Purple_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,20
985,2018,Infiniti,QX60_Base, Call for Price, Long Island City, NY ,42593,Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
986,2018,Infiniti,QX60_Base, Call for Price, Long Island City, NY ,45476,Accident/Minor Damage,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,13
987,2018,Infiniti,Q50_Red_Sport_400, Call for Price, Long Island City, NY ,25127,Major Damage,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
988,2021,Infiniti,Q50_Luxe, Call for Price, Long Island City, NY ,3441,Branded Title,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
989,2019,Infiniti,Q50_Red_Sport_400, Call for Price, Long Island City, NY ,31164,Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
990,2020,Infiniti,Q50_Sport, Call for Price, Long Island City, NY ,10096,Branded Title,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,5
991,2018,Infiniti,QX60_Base, 38000, Princeton, NJ ,43837,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,11
992,2021,Infiniti,QX50_Luxe, Call for Price, Long Island City, NY ,5355,Manufacturer Buyback,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
993,2018,Infiniti,Q70_Luxe, 35900, Englewood Cliffs, NJ ,47632,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.7_L_,CARFAX 1-Owner,Personal Use,4
994,2015,Infiniti,Q50_Premium, Call for Price, Sussex, NJ ,12712,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,11
995,2010,Infiniti,G37, 7995, Bronx, NY ,108956,Damage Reported,Sedan,White_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,5
996,2015,Infiniti,Q50_Premium, 19991, Lodi, NJ ,83742,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.7_L_,3+ Owners,Multiple Use,16
997,2016,Infiniti,QX60_Base, 26995, Hackensack, NJ ,39285,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,11
998,2019,Infiniti,Q50_Signature_Edition, 25998, Floral Park, NY ,43043,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
999,2013,Infiniti,G37_Journey, 17985, Elizabeth, NJ ,92040,Accident/Minor Damage,Coupe,Silver_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,10
1000,2013,Infiniti,G37_Journey, 17985, Elizabeth, NJ ,92040,Accident/Minor Damage,Coupe,Silver_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,10
1001,2015,Infiniti,Q50, 21942, Carlstadt, NJ ,49190,Accident Reported,Sedan,White_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,6
1002,2018,Infiniti,QX30_Sport, 23990, Newark, NJ,50176,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,3+ Owners,Multiple Use,7
1003,2017,Infiniti,Q50_Premium, 25980, Richmond Hill, NY ,37562,Accident Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,Number of Owners,Vehicle Use,11
1004,2013,Infiniti,G37, 12995, Brooklyn, NY ,113371,Accident Reported,Sedan,Black_Engine:_6_Cyl_3.7_L_,2-Owner,Multiple Use,17
1005,2018,Infiniti,Q60_Red_Sport_400, 38646, Butler, NJ ,30526,No Accident or Damage Reported,Coupe,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,4
1006,2018,Infiniti,QX60_Base, Call for Price, Elmont, NY ,35691,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
1007,2018,Infiniti,Q60_Red_Sport_400, Call for Price, Franklin Square, NY ,23243,Accident Reported,Coupe,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,8
1008,2015,Infiniti,QX70, 24026, Freeport, NY ,30763,Accident Reported,SUV,Black_Engine:_6_Cyl_3.7_L_,CARFAX 1-Owner,Personal Use,10
1009,2013,Infiniti,G37_Base, 23985, Elizabeth, NJ ,45513,Minor Damage,Convertible,Blue_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,9
1010,2013,Infiniti,G37, 14785, Freeport, NY ,90402,Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,5
1011,2004,Infiniti,I35_Luxury, 2999, Lakewood, NJ ,177870,Accident Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,3+ Owners,Personal Use,5
1012,2006,Infiniti,G35_Base, 5995, Union, NJ ,151298,Accident Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,7
1013,2013,Infiniti,G37, 19999, Lodi, NJ ,94167,Accident Reported,Coupe,Gray_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,15
1014,2016,Infiniti,Q50, 18702, Jersey City, NJ ,91562,Accident Reported,Sedan,Black_Engine:_4_Cyl_2.0_L_,2-Owner,Multiple Use,12
1015,2018,Infiniti,QX60_Base, Call for Price, Fairfield, CT ,0,No Accident or Damage Reported,SUV,6_Cyl_3.5_L_,2-Owner,Personal Use,6
1016,2018,Infiniti,Q50, Call for Price, Fairfield, CT ,0,Damage Reported,Sedan,6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,6
1017,2012,Infiniti,G37, 11990, Freehold, NJ ,121200,Accident/Minor Damage,Sedan,Blue_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,34
1018,2016,Infiniti,QX60_Base, Call for Price, Plainfield, NJ ,92450,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,18
1019,2019,Infiniti,QX80_Luxe, 51995, Wall Township, NJ ,17274,Accident Reported,SUV,Silver_Engine:_8_Cyl_5.6_L_,CARFAX 1-Owner,Rental Use,0
1020,2018,Infiniti,QX80_Base, 52481, Avenel, NJ ,33360,Accident Reported,SUV,White_Engine:_8_Cyl_5.6_L_,CARFAX 1-Owner,Personal Use,4
1021,2018,Infiniti,Q50_Luxe, 27518, Brooklyn, NY ,42470,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,2-Owner,Personal Use,12
1022,2018,Infiniti,QX60_Base, 30152, Freeport, NY ,54799,Accident Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
1023,2018,Infiniti,Q50_Luxe, 23318, Freeport, NY ,55507,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.0_L_,2-Owner,Personal Use,15
1024,2018,Infiniti,QX60_Base, 34311, Brooklyn, NY ,44165,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
1025,2014,Infiniti,Q50_Premium, 17378, West Long Branch, NJ ,94425,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.7_L_,CARFAX 1-Owner,Personal Use,13
1026,2014,Infiniti,Q50_Premium, 19995, Bronx, NY ,0,Minor Damage,Sedan,White_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,18
1027,2018,Infiniti,QX60_Base, Call for Price, East Hanover, NJ ,30004,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
1028,2013,Infiniti,M37, 14985, Massapequa, NY ,109501,Accident Reported,Sedan,Gray_Engine:_6_Cyl_3.7_L_,2-Owner,Multiple Use,5
1029,2009,Infiniti,G37, 10495, Commack, NY ,104156,Accident Reported,Sedan,Gray_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,24
1030,2013,Infiniti,G37, 14495, Hasbrouck Heights, NJ ,111651,Accident Reported,Sedan,Silver_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,27
1031,2017,Infiniti,Q50_Sport, 21980, Bronx, NY ,96683,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,3+ Owners,Commercial Use,10
1032,2017,Infiniti,QX60_Base, Call for Price, Richmond Hill, NY ,56566,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,3+ Owners,Multiple Use,2
1033,2020,Infiniti,QX50_Luxe, Call for Price, Richmond Hill, NY ,19918,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,2-Owner,Multiple Use,2
1034,2017,Infiniti,Q60, 30999, Lynbrook, NY ,18315,No Accident or Damage Reported,Coupe,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,9
1035,2017,Infiniti,QX50_Base, Call for Price, Richmond Hill, NY ,34886,No Accident or Damage Reported,SUV,Burgundy_Engine:_6_Cyl_3.7_L_,3+ Owners,Multiple Use,3
1036,2018,Infiniti,Q50_Sport, 26999, Inwood, NY ,59461,Accident Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,0
1037,2018,Infiniti,QX60_Base, Call for Price, Garwood, NJ ,34688,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
1038,2017,Infiniti,Q60_Premium, Call for Price, Brooklyn, NY ,28069,No Accident or Damage Reported,Coupe,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,11
1039,2011,Infiniti,QX56_Base, 15995, Ramsey, NJ ,157771,Accident Reported,SUV,Gray_Engine:_8_Cyl_5.6_L_,3+ Owners,Personal Use,9
1040,2018,Infiniti,Q50_Luxe, Call for Price, Bayside, NY ,51356,Major Damage,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,19
1041,2021,Infiniti,QX80_Luxe, 58995, Westbury, NY ,1238,Major Damage,SUV,Silver_Engine:_8_Cyl_5.6_L_,CARFAX 1-Owner,Rental Use,0
1042,2014,Infiniti,QX60_Base, 16895, Jersey City, NJ ,118368,Accident Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,38
1043,2012,Infiniti,M37, 17995, Brooklyn, NY ,105262,Accident/Minor Damage,Sedan,Black_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,28
1044,2015,Infiniti,Q50, 19030, Lodi, NJ ,91654,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.7_L_,3+ Owners,Multiple Use,6
1045,2014,Infiniti,Q50, 19999, Lodi, NJ ,78820,Accident/Minor Damage,Sedan,White_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,16
1046,2017,Infiniti,Q60_Premium, 29482, Hollis, NY ,41134,Accident/Minor Damage,Coupe,Gray_Engine:_6_Cyl_3.0_L_,3+ Owners,Personal Use,8
1047,2016,Infiniti,Q50_Premium, 24999, Brooklyn, NY ,55409,Accident/Minor Damage,Sedan,White_Engine:_6_Cyl_3.0_L_,3+ Owners,Personal Use,18
1048,2008,Infiniti,QX56_Base, 11999, S Hackensack, NJ ,142248,Accident Reported,SUV,Blue_Engine:_8_Cyl_5.6_L_,3+ Owners,Personal Use,29
1049,2005,Infiniti,G35_Base, 5999, Linden, NJ ,148237,Accident Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,3+ Owners,Personal Use,1
1050,2018,Infiniti,Q50_Red_Sport_400, Call for Price, Butler, NJ ,27344,Minor Damage,Sedan,Blue_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
1051,2017,Infiniti,QX50_Base, 27999, Lynbrook, NY ,34878,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.7_L_,CARFAX 1-Owner,Personal Use,1
1052,2018,Infiniti,Q50_Luxe, 26498, Floral Park, NY ,30324,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,2-Owner,Personal Use,4
1053,2018,Infiniti,Q50_Luxe, Call for Price, Edison, NJ ,29836,Accident Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,2
1054,2014,Infiniti,QX60_Base, 13499, S Hackensack, NJ ,148207,Accident/Minor Damage,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
1055,2016,Infiniti,QX70, 25950, Bronx, NY ,18756,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.7_L_,3+ Owners,Multiple Use,3
1056,2017,Infiniti,Q60_Red_Sport_400, 34995, Great Neck, NY ,34568,No Accident or Damage Reported,Coupe,Red_Engine:_6_Cyl_3.0_L_,Number of Owners,Vehicle Use,0
1057,2018,Infiniti,Q50_Luxe, Call for Price, Long Island City, NY ,30118,Damage Reported,Sedan,White_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,3
1058,2013,Infiniti,G37_Journey, 19999, Lodi, NJ ,93552,No Accident or Damage Reported,Coupe,Black_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,16
1059,2018,Infiniti,QX30_Premium, Call for Price, Long Island City, NY ,35339,Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,2-Owner,Personal Use,3
1060,1996,Infiniti,G20, 5995, Paterson, NJ ,60389,Accident Reported,Sedan,Gold_Engine:_4_Cyl_2.0_L_,2-Owner,Vehicle Use,5
1061,2004,Infiniti,FX35_Base, Call for Price, Yonkers, NY ,179494,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,3+ Owners,Personal Use,14
1062,2018,Infiniti,QX60_Base, 31745, Lakewood, NJ ,64658,Minor Damage,SUV,Blue_Engine:_6_Cyl_3.5_L_,2-Owner,Multiple Use,5
1063,2015,Infiniti,Q50_Premium, 23485, Inwood, NY ,49096,Minor Damage,Sedan,Silver_Engine:_6_Cyl_3.7_L_,3+ Owners,Multiple Use,3
1064,2016,Infiniti,QX70, 26995, Lindenhurst, NY ,62208,Minor Damage,SUV,Black_Engine:_6_Cyl_3.7_L_,2-Owner,Multiple Use,6
1065,2019,Infiniti,QX50_Essential, Call for Price, Ramsey, NJ ,31467,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
1066,2019,Infiniti,QX60_Luxe, Call for Price, Ramsey, NJ ,32749,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
1067,2019,Infiniti,QX60_Luxe, Call for Price, Ramsey, NJ ,18359,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
1068,2018,Infiniti,Q60_Luxe, Call for Price, Edison, NJ ,0,No Accident or Damage Reported,Coupe,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,2
1069,2018,Infiniti,QX60_Base, Call for Price, Edison, NJ ,0,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
1070,2014,Infiniti,QX60_Base, Call for Price, Paterson, NJ ,241139,Accident Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,21
1071,2015,Infiniti,Q50, Call for Price, Woodside, NY ,63382,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,30
1072,2011,Infiniti,G37_Journey, 25999, Bridgewater, NJ ,12166,No Accident or Damage Reported,Coupe,Gray_Engine:_6_Cyl_3.7_L_,CARFAX 1-Owner,Personal Use,20
1073,2019,Infiniti,Q50_Luxe, Call for Price, Butler, NJ ,20120,Accident/Minor Damage,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,3
1074,2019,Infiniti,QX60_Pure, 26995, Wall Township, NJ ,23885,Branded Title,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
1075,2018,Infiniti,QX30_Premium, 25878, West Long Branch, NJ ,30388,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
1076,2019,Infiniti,QX60_Luxe, Call for Price, Long Island City, NY ,42157,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
1077,2011,Infiniti,M37_Base, 12414, Avenel, NJ ,174159,Accident Reported,Sedan,Gray_Engine:_6_Cyl_3.7_L_,3+ Owners,Multiple Use,23
1078,2013,Infiniti,M37, 18995, Lindenhurst, NY ,95918,Accident/Minor Damage,Sedan,White_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,17
1079,2019,Infiniti,QX50_Essential, 46795, Englewood, NJ ,15586,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,Number of Owners,Vehicle Use,4
1080,2009,Infiniti,G37_Sport, 16995, Commack, NY ,83024,Accident/Minor Damage,Coupe,Black_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,20
1081,2019,Infiniti,QX50_Essential, 36500, Brooklyn, NY ,29758,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,2-Owner,Multiple Use,4
1082,2016,Infiniti,QX50_Base, Call for Price, Brooklyn, NY ,107591,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.7_L_,2-Owner,Personal Use,11
1083,2019,Infiniti,QX50_Essential, 29900, Rahway, NJ ,42948,Accident/Minor Damage,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
1084,2019,Infiniti,QX50_Luxe, 27995, Wall Township, NJ ,18077,Branded Title,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,11
1085,2014,Infiniti,QX50, Call for Price, Rahway, NJ ,32402,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.7_L_,Number of Owners,Vehicle Use,13
1086,2014,Infiniti,Q50_Premium, 19999, Jamaica, NY ,88004,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.7_L_,3+ Owners,Personal Use,36
1087,2004,Infiniti,G35_Base, 8995, Commack, NY ,118097,No Accident or Damage Reported,Coupe,Blue_Engine:_6_Cyl_3.5_L_,3+ Owners,Personal Use,7
1088,2018,Infiniti,QX60_Base, 25995, Newark, NJ ,125054,Accident Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,2-Owner,Multiple Use,9
1089,2017,Infiniti,Q60, 32995, Butler, NJ ,62433,Accident Reported,Coupe,Blue_Engine:_6_Cyl_3.0_L_,2-Owner,Multiple Use,11
1090,2019,Infiniti,Q50_Luxe, 27999, Inwood, NY ,25002,Accident Reported,Sedan,Silver_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Rental Use,0
1091,2019,Infiniti,Q50_Luxe, Call for Price, Richmond Hill, NY ,9575,Accident Reported,Sedan,Silver_Engine:_6_Cyl_3.0_L_,2-Owner,Multiple Use,6
1092,2016,Infiniti,QX60_Base, 22730, PARAMUS, NJ ,62312,Accident/Minor Damage,SUV,White_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,18
1093,2018,Infiniti,Q50_Luxe, 30995, Bayside, NY ,3485,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,1
1094,2011,Infiniti,FX35_Base, Call for Price, Brooklyn, NY ,109739,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,2-Owner,Personal Use,4
1095,2019,Infiniti,QX60_Luxe, Call for Price, Englewood, NJ ,18872,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Corporate Use,1
1096,2018,Infiniti,Q50_Luxe, 32367, Brooklyn, NY ,27940,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Personal Use,7
1097,2017,Infiniti,QX30, Call for Price, Brooklyn, NY ,120327,Accident/Minor Damage,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,16
1098,2019,Infiniti,Q50_Luxe, Call for Price, Englewood, NJ ,103,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.0_L_,CARFAX 1-Owner,Commercial Use,2
1099,2013,Infiniti,JX35_Base, 17985, Elizabeth, NJ ,75409,Accident Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,18
