,Year,Brand,Model,Cost,City,State,Mileage,Accident,Body,Engine,Owners,Usefor,Services
50,2018,Lexus,RX_350, 36995, Freehold, NJ ,46830,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
51,2018,Lexus,ES_350, 30694, White Plains, NY ,29641,No Accident or Damage Reported,Sedan,Beige_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
52,2018,Lexus,RX_350L, 41122, White Plains, NY ,18903,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
53,2018,Lexus,GS_350, 35982, White Plains, NY ,43229,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
54,2019,Lexus,RX_350, 39048, Farmingdale, NY ,39969,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
55,2018,Lexus,RX_350L, 40560, White Plains, NY ,21546,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
56,2018,Lexus,RX_350, 41495, Freehold, NJ ,24094,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,1
57,2018,Lexus,GS_350, 39495, White Plains, NY ,13415,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,1
58,2017,Lexus,ES_350, 28357, Farmingdale, NY ,20031,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
59,2019,Lexus,NX_300, 33892, White Plains, NY ,25951,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
60,2018,Lexus,RX_350, 36883, Farmingdale, NY ,26248,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
61,2017,Lexus,RX_350, 37895, Freehold, NJ ,36598,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
62,2018,Lexus,RX_350L, 39255, Farmingdale, NY ,21207,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
63,2018,Lexus,IS_300, 30995, Freehold, NJ ,32298,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
64,2019,Lexus,GX_460_Premium, 45995, Freehold, NJ ,17112,No Accident or Damage Reported,SUV,Gray_Engine:_8_Cyl_4.6_L_,CARFAX 1-Owner,Personal Use,1
65,2017,Lexus,RX_350, 35995, Freehold, NJ ,33152,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
66,2019,Lexus,NX_300, 32471, Ramsey, NJ ,34321,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
67,2019,Lexus,NX_300, 30694, Ramsey, NJ ,38884,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,13
68,2019,Lexus,ES_350, 35903, Ramsey, NJ ,32969,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
69,2019,Lexus,ES_350, 38795, Ramsey, NJ ,9289,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
70,2019,Lexus,NX_300, 30912, Ramsey, NJ ,29365,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
71,2018,Lexus,GX_460_Premium, 37654, Ramsey, NJ ,44475,No Accident or Damage Reported,SUV,Gray_Engine:_8_Cyl_4.6_L_,CARFAX 1-Owner,Personal Use,10
72,2019,Lexus,RX_350L, 39553, Ramsey, NJ ,29797,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
73,2019,Lexus,NX_300, 35242, White Plains, NY ,33322,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
74,2018,Lexus,ES_350, 29992, White Plains, NY ,28313,No Accident or Damage Reported,Sedan,Beige_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
75,2018,Lexus,ES_350, 29992, White Plains, NY ,28313,No Accident or Damage Reported,Sedan,Beige_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
76,2018,Lexus,GS_350, 39495, White Plains, NY ,13415,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,1
77,2019,Lexus,RX_350, 41788, New York, NY ,6842,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
78,2017,Lexus,GX_460, 37985, Yonkers, NY ,38445,No Accident or Damage Reported,SUV,Silver_Engine:_8_Cyl_4.6_L_,CARFAX 1-Owner,Personal Use,2
79,2018,Lexus,NX_300, 32500, Whippany, NJ ,54519,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,14
80,2019,Lexus,NX_300, 35000, Whippany, NJ ,12108,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,8
81,2018,Lexus,ES_350, 30723, Larchmont, NY ,25327,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
82,2018,Lexus,ES_350, 26695, Parsippany, NJ ,30592,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
83,2018,Lexus,ES_350, 28666, Tenafly, NJ ,26318,No Accident or Damage Reported,Sedan,Beige_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
84,2016,Lexus,ES_350, 26669, New York, NY ,41132,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
85,2018,Lexus,RX_350, 38995, Glen Cove, NY ,25941,No Accident or Damage Reported,SUV,Red_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,13
86,2018,Lexus,RX_350, 37995, Glen Cove, NY ,42021,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
87,2018,Lexus,RX_350, 37969, New York, NY ,28817,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
88,2020,Lexus,GS_350_F_Sport, 48695, Edison, NJ ,5768,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
89,2018,Lexus,NX_300, 31000, Rockville Centre, NY ,42870,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,11
90,2018,Lexus,RX_350, 36000, Rockville Centre, NY ,42585,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
91,2020,Lexus,ES_350, 39499, Whippany, NJ ,11772,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Corporate Use,6
92,2021,Lexus,GX_460, 55995, Edison, NJ ,4099,No Accident or Damage Reported,SUV,White_Engine:_8_Cyl_4.6_L_,CARFAX 1-Owner,Personal Use,2
93,2019,Lexus,GX_460_Premium, 45995, Bay Shore, NY ,27299,No Accident or Damage Reported,SUV,White_Engine:_8_Cyl_4.6_L_,CARFAX 1-Owner,Personal Use,8
94,2021,Lexus,IS_350_F_Sport, 49360, PARSIPPANY, NJ ,1207,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Vehicle Use,1
95,2017,Lexus,RX_350, 37495, Freehold, NJ ,32024,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,1
96,2019,Lexus,NX_300, 34995, Freehold, NJ ,15843,No Accident or Damage Reported,SUV,Blue_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,1
97,2018,Lexus,ES_350, 31982, White Plains, NY ,27521,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
98,2019,Lexus,ES_350, 35999, Farmingdale, NY ,18345,No Accident or Damage Reported,Sedan,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
99,2018,Lexus,ES_350, 27176, Farmingdale, NY ,49804,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
100,2018,Lexus,ES_350, 28999, Farmingdale, NY ,33980,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,13
101,2018,Lexus,ES_350, 30427, White Plains, NY ,17263,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
102,2018,Lexus,ES_350, 29495, Freehold, NJ ,34407,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
103,2018,Lexus,RX_350L, 39982, White Plains, NY ,36493,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,1
104,2018,Lexus,ES_350, 28187, Farmingdale, NY ,39876,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
105,2018,Lexus,ES_350, 27678, Farmingdale, NY ,45759,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
106,2018,Lexus,IS_300, 28041, Little Falls, NJ ,31330,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,1
107,2017,Lexus,RX_350, 35995, Freehold, NJ ,46284,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
108,2017,Lexus,RX_350, 34995, Freehold, NJ ,40421,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
109,2019,Lexus,NX_300, 33994, White Plains, NY ,44517,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
110,2018,Lexus,RX_350L, 40795, Freehold, NJ ,31641,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
111,2018,Lexus,ES_350, 31492, White Plains, NY ,17101,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,1
112,2018,Lexus,ES_350, 31992, White Plains, NY ,28234,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
113,2018,Lexus,NX_300_F_Sport, 34826, White Plains, NY ,31369,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,5
114,2019,Lexus,NX_300, 34294, White Plains, NY ,31689,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
115,2019,Lexus,NX_300, 34976, White Plains, NY ,15161,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
116,2019,Lexus,RX_350, 42995, Freehold, NJ ,28015,No Accident or Damage Reported,SUV,Blue_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
117,2017,Lexus,ES_350, 28999, Farmingdale, NY ,26402,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,12
118,2018,Lexus,RX_350, 36607, Farmingdale, NY ,51544,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,1
119,2018,Lexus,RX_350, 33768, Ramsey, NJ ,54051,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,13
120,2018,Lexus,RX_350, 36995, Ramsey, NJ ,31546,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,6
121,2018,Lexus,ES_350, 29711, Ramsey, NJ ,32829,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,7
122,2019,Lexus,ES_350, 39700, Ramsey, NJ ,22382,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
123,2021,Lexus,ES_350, 45803, Ramsey, NJ ,744,No Accident or Damage Reported,Sedan,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
124,2019,Lexus,NX_300, 32495, Ramsey, NJ ,29602,No Accident or Damage Reported,SUV,Red_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,7
125,2018,Lexus,ES_350, 31992, White Plains, NY ,28234,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,2
126,2019,Lexus,NX_300, 34976, White Plains, NY ,15161,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
127,2021,Lexus,RX_350_Base, 48919, Farmingdale, NY ,23363,No Accident or Damage Reported,SUV,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
128,2019,Lexus,GX_460, 39998, Floral Park, NY ,37606,No Accident or Damage Reported,SUV,Silver_Engine:_8_Cyl_4.6_L_,CARFAX 1-Owner,Personal Use,6
129,2018,Lexus,RX_450hL, 43769, New York, NY ,10822,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
130,2018,Lexus,ES_350, 29969, New York, NY ,13357,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
131,2018,Lexus,RX_350L, 39995, Glen Cove, NY ,23621,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,9
132,2018,Lexus,GS_350, 39995, Glen Cove, NY ,7187,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
133,2019,Lexus,NX_300, 31995, Glen Cove, NY ,43807,No Accident or Damage Reported,SUV,Silver_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,15
134,2020,Lexus,GX_460_Premium, 53000, Paramus, NJ ,11463,No Accident or Damage Reported,SUV,White_Engine:_8_Cyl_4.6_L_,CARFAX 1-Owner,Personal Use,2
135,2019,Lexus,UX_250h, 33469, New York, NY ,11303,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
136,2018,Lexus,RX_350, 40995, Glen Cove, NY ,13436,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
137,2018,Lexus,NX_300_F_Sport, 30269, New York, NY ,46283,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,10
138,2018,Lexus,RX_350, 39986, Larchmont, NY ,21124,No Accident or Damage Reported,SUV,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,3
139,2018,Lexus,ES_350, 30986, Larchmont, NY ,17131,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,1
140,2019,Lexus,IS_300, 33000, Rockville Centre, NY ,27832,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,8
141,2018,Lexus,RX_350, 37764, Larchmont, NY ,45946,No Accident or Damage Reported,SUV,Gray_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,4
142,2018,Lexus,RX_450h, 41451, Larchmont, NY ,37857,No Accident or Damage Reported,SUV,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
143,2019,Lexus,NX_300, 31596, Larchmont, NY ,51294,No Accident or Damage Reported,SUV,White_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,4
144,2018,Lexus,ES_350, 27200, Rockville Centre, NY ,47580,No Accident or Damage Reported,Sedan,Silver_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,16
145,2020,Lexus,GX_460_Luxury, 55130, Little Falls, NJ ,8754,No Accident or Damage Reported,SUV,Black_Engine:_8_Cyl_4.6_L_,CARFAX 1-Owner,Personal Use,2
146,2019,Lexus,IS_300, 32957, West Caldwell, NJ ,31141,No Accident or Damage Reported,Sedan,White_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,5
147,2018,Lexus,LS_500, 56500, Rockville Centre, NY ,11308,No Accident or Damage Reported,Sedan,Black_Engine:_6_Cyl_3.5_L_,CARFAX 1-Owner,Personal Use,10
148,2017,Lexus,NX_200t, 26990, Brooklyn, NY ,31805,No Accident or Damage Reported,SUV,Gray_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,3
149,2021,Lexus,NX_300, 39998, Westbury, NY ,3537,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,2
150,2019,Lexus,UX_250h_F_Sport, 32577, New York, NY ,5258,No Accident or Damage Reported,SUV,Orange_Engine:_4_Cyl_2.0_L_,CARFAX 1-Owner,Personal Use,6
151,2019,Lexus,NX_300h, 37500, Whippany, NJ ,14071,No Accident or Damage Reported,SUV,Black_Engine:_4_Cyl_2.5_L_,CARFAX 1-Owner,Personal Use,8
